step,time_s,satellite,lat_deg,lon_deg,alt_km,battery,sensing,az_cmd_deg,el_cmd_deg
13,780,7,73.2252,-51.5514,569.086,1,0,-29.3873,0
14,840,0,26.1766,-68.3888,557.883,1,0,-29.4421,0
14,840,1,-64.1906,-170.437,522.06,1,0,-29.6191,0
14,840,2,-55.4628,-101.507,510.406,1,0,-29.6772,0
14,840,3,18.1026,81.6729,534.069,1,0,-29.5595,0
14,840,4,47.2719,75.9287,515.729,0.96,0,-29.6506,0
14,840,5,-37.545,174.272,561.277,1,0,-29.4255,0
14,840,6,-71.7856,61.407,584.003,0.94,0,-29.3145,0
14,840,7,69.693,-55.8184,569.086,1,0,-29.3873,0
15,900,0,28.7589,-65.5537,557.883,1,0,-29.4421,0
15,900,1,-64.0136,-162.007,522.06,1,0,-29.6191,0
15,900,2,-58.9698,-99.0414,510.406,1,0,-29.6772,0
15,900,3,21.0312,83.9635,534.069,1,0,-29.5595,0
15,900,4,50.5064,78.707,515.729,0.98,0,-29.6506,0
15,900,5,-40.0599,177.61,561.277,1,0,-29.4255,0
15,900,6,-74.1787,71.0202,584.003,0.96,0,-29.3145,0
15,900,7,66.0955,-58.9285,569.086,1,0,-29.3873,0
16,960,0,31.2675,-62.5645,557.883,1,0,-29.4421,0
16,960,1,-63.3306,-153.84,522.06,1,0,-29.6191,0
16,960,2,-62.4071,-95.9669,510.406,1,0,-29.6772,0
16,960,3,23.9204,86.3553,534.069,1,0,-29.5595,0
16,960,4,53.6509,81.9242,515.729,0.9,1,29.3661,12.5509
16,960,5,-42.4558,-178.784,561.277,1,0,-29.4255,0
16,960,6,-75.9862,83.5447,584.003,0.88,1,34.2695,14.0079
16,960,7,62.4583,-61.3249,569.086,1,0,-29.3873,0
17,1020,0,33.6905,-59.4013,557.883,1,0,-29.4421,0
17,1020,1,-62.1792,-146.191,522.06,0.92,1,39.2048,3.62524
17,1020,2,-65.7449,-92.0438,510.406,1,0,-29.6772,0
17,1020,3,26.7625,88.8671,534.069,1,0,-29.5595,0
17,1020,4,56.6792,85.6895,515.729,0.92,0,-29.6506,0
17,1020,5,-44.7124,-174.881,561.277,1,0,-29.4255,0
17,1020,6,-76.9622,98.7939,584.003,0.9,0,-29.3145,0
17,1020,7,58.7952,-63.2537,569.086,1,0,-29.3873,0
18,1080,0,36.0142,-56.0443,557.883,1,0,-29.4421,0
18,1080,1,-60.6145,-139.219,522.06,0.94,0,-29.6191,0
18,1080,2,-68.9355,-86.9125,510.406,1,0,-29.6772,0
18,1080,3,29.5483,91.5192,534.069,1,0,-29.5595,0
18,1080,4,59.5561,90.1379,515.729,0.94,0,-29.6506,0
18,1080,5,-46.8065,-170.653,561.277,0.92,1,33.7308,-5.38823
18,1080,6,-76.9191,115.158,584.003,0.92,0,-29.3145,0
18,1080,7,55.1146,-64.861,569.086,1,0,-29.3873,0
19,1140,0,38.2235,-52.4736,557.883,1,0,-29.4421,0
19,1140,1,-58.6989,-132.985,522.06,0.96,0,-29.6191,0
19,1140,2,-71.9007,-80.0385,510.406,1,0,-29.6772,0
19,1140,3,32.2674,94.334,534.069,1,0,-29.5595,0
19,1140,4,62.234,95.4305,515.729,0.96,0,-29.6506,0
19,1140,5,-48.7121,-166.08,561.277,0.94,0,-29.4255,0
19,1140,6,-75.8662,130.224,584.003,0.94,0,-29.3145,0
19,1140,7,51.4215,-66.2387,569.086,1,0,-29.3873,0
20,1200,0,40.3013,-48.671,557.883,1,0,-29.4421,0
20,1200,1,-56.4928,-127.475,522.06,0.98,0,-29.6191,0
20,1200,2,-74.5102,-70.6805,510.406,1,0,-29.6772,0
20,1200,3,34.908,97.3353,534.069,1,0,-29.5595,0
20,1200,4,64.6491,101.744,515.729,0.98,0,-29.6506,0
20,1200,5,-50.4012,-161.149,561.277,0.96,0,-29.4255,0
20,1200,6,-74.0018,142.501,584.003,0.96,0,-29.3145,0
20,1200,7,47.7192,-67.4476,569.086,1,0,-29.3873,0
21,1260,0,42.2289,-44.6209,557.883,1,0,-29.4421,0
21,1260,1,-54.0503,-122.629,522.06,1,0,-29.6191,0
21,1260,2,-76.5553,-58.0443,510.406,1,0,-29.6772,0
21,1260,3,37.4563,100.549,534.069,0.92,1,37.6344,5.80576
21,1260,4,66.7192,109.237,515.729,1,0,-29.6506,0
21,1260,5,-51.844,-155.865,561.277,0.98,0,-29.4255,0
21,1260,6,-71.5706,151.896,584.003,0.98,0,-29.3145,0
21,1260,7,44.01,-68.529,569.086,1,0,-29.3873,0
22,1320,0,43.986,-40.3123,557.883,1,0,-29.4421,0
22,1320,1,-51.4168,-118.369,522.06,1,0,-29.6191,0
22,1320,2,-77.7498,-41.9918,510.406,1,0,-29.6772,0
22,1320,3,39.8964,104.001,534.069,0.94,0,-29.5595,0
22,1320,4,68.3448,117.981,515.729,1,0,-29.6506,0
22,1320,5,-53.011,-150.251,561.277,1,0,-29.4255,0
22,1320,6,-68.7665,158.971,584.003,0.9,1,-3.47324,-24.0192
22,1320,7,40.2954,-69.5124,569.086,1,0,-29.3873,0
23,1380,0,45.5512,-35.7415,557.883,1,0,-29.4421,0
23,1380,1,-48.6294,-114.615,522.06,1,0,-29.6191,0
23,1380,2,-77.8402,-24.1917,510.406,0.92,1,25.9478,14.5121
23,1380,3,42.2102,107.72,534.069,0.96,0,-29.5595,0
23,1380,4,69.4199,127.855,515.729,1,0,-29.6506,0
23,1380,5,-53.8748,-144.355,561.277,1,0,-29.4255,0
23,1380,6,-65.7186,164.346,584.003,0.82,1,-34.4365,-9.61362
23,1380,7,36.5767,-70.4194,569.086,1,0,-29.3873,0
24,1440,0,46.9025,-30.9141,557.883,1,0,-29.4421,0
24,1440,1,-45.7179,-111.288,522.06,1,0,-29.6191,0
24,1440,2,-76.8038,-7.70395,510.406,0.94,0,-29.6772,0
24,1440,3,44.377,111.731,534.069,0.98,0,-29.5595,0
24,1440,4,69.8561,138.461,515.729,1,0,-29.6506,0
24,1440,5,-54.413,-138.25,561.277,1,0,-29.4255,0
24,1440,6,-62.5079,168.506,584.003,0.84,0,-29.3145,0
24,1440,7,32.8548,-71.2659,569.086,1,0,-29.3873,0
25,1500,0,48.0184,-25.8477,557.883,1,0,-29.4421,0
25,1500,1,-42.7059,-108.322,522.06,1,0,-29.6191,0
25,1500,2,-74.8706,5.48573,510.406,0.96,0,-29.6772,0
25,1500,3,46.3736,116.055,534.069,0.9,1,-9.19611,20.4132
25,1500,4,69.6122,149.167,515.729,1,0,-29.6506,0
25,1500,5,-54.6104,-132.03,561.277,1,0,-29.4255,0
25,1500,6,-59.1854,171.795,584.003,0.86,0,-29.3145,0
25,1500,7,29.1302,-72.0644,569.086,1,0,-29.3873,0
26,1560,0,48.8789,-20.5739,557.883,1,0,-29.4421,0
26,1560,1,-39.6124,-105.658,522.06,1,0,-29.6191,0
26,1560,2,-72.3326,15.3041,510.406,0.98,0,-29.6772,0
26,1560,3,48.1743,120.709,534.069,0.92,0,-29.5595,0
26,1560,4,68.7117,159.302,515.729,1,0,-29.6506,0
26,1560,5,-54.4613,-125.802,561.277,1,0,-29.4255,0
26,1560,6,-55.7839,174.449,584.003,0.88,0,-29.3145,0
26,1560,7,25.4036,-72.8245,569.086,1,0,-29.3873,0
27,1620,0,49.4672,-15.1379,557.883,1,0,-29.4421,0
27,1620,1,-36.4522,-103.245,522.06,1,0,-29.6191,0
27,1620,2,-69.4123,22.5096,510.406,1,0,-29.6772,0
27,1620,3,49.7519,125.697,534.069,0.94,0,-29.5595,0
27,1620,4,67.2324,168.392,515.729,1,0,-29.6506,0
27,1620,5,-53.97,-119.675,561.277,1,0,-29.4255,0
27,1620,6,-52.325,176.633,584.003,0.9,0,-29.3145,0
27,1620,7,21.6753,-73.554,569.086,1,0,-29.3873,0
28,1680,0,49.7711,-9.59759,557.883,1,0,-29.4421,0
28,1680,1,-33.2376,-101.043,522.06,1,0,-29.6191,0
28,1680,2,-66.2505,27.8708,510.406,1,0,-29.6772,0
28,1680,3,51.0782,131.007,534.069,0.96,0,-29.5595,0
28,1680,4,65.2782,176.24,515.729,1,0,-29.6506,0
28,1680,5,-53.1505,-113.745,561.277,1,0,-29.4255,0
28,1680,6,-48.8234,178.462,584.003,0.92,0,-29.3145,0
28,1680,7,17.9458,-74.2593,569.086,1,0,-29.3873,0
29,1740,0,49.7838,-4.01943,557.883,1,0,-29.4421,0
29,1740,1,-29.9782,-99.0164,522.06,1,0,-29.6191,0
29,1740,2,-62.9318,31.9539,510.406,1,0,-29.6772,0
29,1740,3,52.1263,136.61,534.069,0.98,0,-29.5595,0
29,1740,4,62.9522,-177.124,515.729,1,0,-29.6506,0
29,1740,5,-52.0243,-108.088,561.277,1,0,-29.4255,0
29,1740,6,-45.2892,-179.983,584.003,0.94,0,-29.3145,0
29,1740,7,14.2152,-74.9459,569.086,1,0,-29.3873,0
30,1800,0,49.5052,1.52695,557.883,1,0,-29.4421,0
30,1800,1,-26.6822,-97.1352,522.06,1,0,-29.6191,0
30,1800,2,-59.5076,35.1417,510.406,1,0,-29.6772,0
30,1800,3,52.8719,142.453,534.069,1,0,-29.5595,0
30,1800,4,60.3419,-171.559,515.729,1,0,-29.6506,0
30,1800,5,-50.6183,-102.756,561.277,1,0,-29.4255,0
30,1800,6,-41.7299,-178.64,584.003,0.96,0,-29.3145,0
30,1800,7,10.4838,-75.6183,569.086,1,0,-29.3873,0
31,1860,0,48.9412,6.97444,557.883,1,0,-29.4421,0
31,1860,1,-23.3562,-95.3746,522.06,1,0,-29.6191,0
31,1860,2,-56.0099,37.6893,510.406,1,0,-29.6772,0
31,1860,3,53.2963,148.462,534.069,1,0,-29.5595,0
31,1860,4,57.5163,-166.887,515.729,1,0,-29.6506,0
31,1860,5,-48.9619,-97.7754,561.277,1,0,-29.4255,0
31,1860,6,-38.151,-177.466,584.003,0.88,1,-29.9444,24.7523
31,1860,7,6.75194,-76.2806,569.086,1,0,-29.3873,0
32,1920,0,48.1038,12.2644,557.883,1,0,-29.4421,0
32,1920,1,-20.0057,-93.7127,522.06,1,0,-29.6191,0
32,1920,2,-52.4595,39.7687,510.406,1,0,-29.6772,0
32,1920,3,53.3879,154.547,534.069,1,0,-29.5595,0
32,1920,4,54.527,-162.942,515.729,1,0,-29.6506,0
32,1920,5,-47.0847,-93.1525,561.277,1,0,-29.4255,0
32,1920,6,-34.5564,-176.425,584.003,0.799999,1,-34.2246,-2.35201
32,1920,7,3.01971,-76.9366,569.086,1,0,-29.3873,0
33,1980,0,47.0095,17.3503,557.883,1,0,-29.4421,0
33,1980,1,-16.6355,-92.1309,522.06,1,0,-29.6191,0
33,1980,2,-48.8701,41.4982,510.406,1,0,-29.6772,0
33,1980,3,53.1444,160.61,534.069,1,0,-29.5595,0
33,1980,4,51.4126,-159.581,515.729,1,0,-29.6506,0
33,1980,5,-45.0154,-88.8776,561.277,1,0,-29.4255,0
33,1980,6,-30.9494,-175.491,584.003,0.819999,0,-29.3145,0
33,1980,7,-0.712665,-77.5898,569.086,1,0,-29.3873,0
34,2040,0,45.6778,22.1995,557.883,1,0,-29.4421,0
34,2040,1,-13.2499,-90.6126,522.06,1,0,-29.6191,0
34,2040,2,-45.2513,42.9613,510.406,1,0,-29.6772,0
34,2040,3,52.5724,166.554,534.069,1,0,-29.5595,0
34,2040,4,48.2016,-156.687,515.729,1,0,-29.6506,0
34,2040,5,-42.7801,-84.9304,561.277,1,0,-29.4255,0
34,2040,6,-27.3323,-174.644,584.003,0.839999,0,-29.3145,0
34,2040,7,-4.44501,-78.2437,569.086,1,0,-29.3873,0
35,2100,0,44.1304,26.7931,557.883,0.92,1,12.1072,24.2059
35,2100,1,-9.85234,-89.1429,522.06,1,0,-29.6191,0
35,2100,2,-41.61,44.2182,510.406,1,0,-29.6772,0
35,2100,3,51.6869,172.296,534.069,1,0,-29.5595,0
35,2100,4,44.9149,-154.169,515.729,1,0,-29.6506,0
35,2100,5,-40.4023,-81.2847,561.277,1,0,-29.4255,0
35,2100,6,-23.7072,-173.866,584.003,0.859999,0,-29.3145,0
35,2100,7,-8.17715,-78.9017,569.086,1,0,-29.3873,0
36,2160,0,42.3891,31.1244,557.883,0.94,0,-29.4421,0
36,2160,1,-6.44631,-87.7084,522.06,1,0,-29.6191,0
36,2160,2,-37.9512,45.3135,510.406,1,0,-29.6772,0
36,2160,3,50.5093,177.771,534.069,1,0,-29.5595,0
36,2160,4,41.5687,-151.953,515.729,1,0,-29.6506,0
36,2160,5,-37.9029,-77.9113,561.277,1,0,-29.4255,0
36,2160,6,-20.0757,-173.144,584.003,0.879999,0,-29.3145,0
36,2160,7,-11.9089,-79.5674,569.086,1,0,-29.3873,0
37,2220,0,40.4756,35.1967,557.883,0.96,0,-29.4421,0
37,2220,1,-3.0348,-86.2964,522.06,1,0,-29.6191,0
37,2220,2,-34.2784,46.2807,510.406,1,0,-29.6772,0
37,2220,3,49.0655,-177.062,534.069,1,0,-29.5595,0
37,2220,4,38.1749,-149.982,515.729,1,0,-29.6506,0
37,2220,5,-35.2998,-74.7808,561.277,1,0,-29.4255,0
37,2220,6,-16.4391,-172.466,584.003,0.899999,0,-29.3145,0
37,2220,7,-15.6399,-80.2447,569.086,1,0,-29.3873,0
38,2280,0,38.4101,39.0204,557.883,0.98,0,-29.4421,0
38,2280,1,0.379217,-84.895,522.06,1,0,-29.6191,0
38,2280,2,-30.5946,47.1457,510.406,1,0,-29.6772,0
38,2280,3,47.3832,-172.226,534.069,1,0,-29.5595,0
38,2280,4,34.743,-148.21,515.729,1,0,-29.6506,0
38,2280,5,-32.6085,-71.8646,561.277,1,0,-29.4255,0
38,2280,6,-12.7986,-171.822,584.003,0.919999,0,-29.3145,0
38,2280,7,-19.3702,-80.9378,569.086,1,0,-29.3873,0
39,2340,0,36.2116,42.6105,557.883,1,0,-29.4421,0
39,2340,1,3.79294,-83.4922,522.06,1,0,-29.6191,0
39,2340,2,-26.902,47.9287,510.406,1,0,-29.6772,0
39,2340,3,45.4903,-167.723,534.069,1,0,-29.5595,0
39,2340,4,31.2803,-146.6,515.729,1,0,-29.6506,0
39,2340,5,-29.8424,-69.1357,561.277,1,0,-29.4255,0
39,2340,6,-9.15511,-171.204,584.003,0.939999,0,-29.3145,0
39,2340,7,-23.0993,-81.6517,569.086,1,0,-29.3873,0
40,2400,0,33.8972,45.9854,557.883,1,0,-29.4421,0
40,2400,1,7.2035,-82.0763,522.06,1,0,-29.6191,0
40,2400,2,-23.2024,48.6461,510.406,1,0,-29.6772,0
40,2400,3,43.4135,-163.543,534.069,1,0,-29.5595,0
40,2400,4,27.7928,-145.122,515.729,1,0,-29.6506,0
40,2400,5,-27.0131,-66.5692,561.277,1,0,-29.4255,0
40,2400,6,-5.50963,-170.604,584.003,0.959999,0,-29.3145,0
40,2400,7,-26.827,-82.3921,569.086,1,0,-29.3873,0
41,2460,0,31.4823,49.1647,557.883,1,0,-29.4421,0
41,2460,1,10.6079,-80.6351,522.06,1,0,-29.6191,0
41,2460,2,-19.4971,49.3113,510.406,1,0,-29.6772,0
41,2460,3,41.1772,-159.668,534.069,1,0,-29.5595,0
41,2460,4,24.2851,-143.752,515.729,1,0,-29.6506,0
41,2460,5,-24.1305,-64.1424,561.277,1,0,-29.4255,0
41,2460,6,-1.86292,-170.014,584.003,0.979999,0,-29.3145,0
41,2460,7,-30.5528,-83.1658,569.086,1,0,-29.3873,0
42,2520,0,28.9807,52.1683,557.883,1,0,-29.4421,0
42,2520,1,14.0031,-79.1558,522.06,1,0,-29.6191,0
42,2520,2,-15.7874,49.9354,510.406,1,0,-29.6772,0
42,2520,3,38.8037,-156.073,534.069,1,0,-29.5595,0
42,2520,4,20.7611,-142.47,515.729,1,0,-29.6506,0
42,2520,5,-21.2033,-61.8346,561.277,1,0,-29.4255,0
42,2520,6,1.78415,-169.427,584.003,0.999999,0,-29.3145,0
42,2520,7,-34.2765,-83.9814,569.086,1,0,-29.3873,0
43,2580,0,26.4044,55.016,557.883,1,0,-29.4421,0
43,2580,1,17.3856,-77.6248,522.06,1,0,-29.6191,0
43,2580,2,-12.0744,50.528,510.406,1,0,-29.6772,0
43,2580,3,36.3124,-152.733,534.069,1,0,-29.5595,0
43,2580,4,17.2242,-141.258,515.729,1,0,-29.6506,0
43,2580,5,-18.2391,-59.6269,561.277,1,0,-29.4255,0
43,2580,6,5.43085,-168.837,584.003,1,0,-29.3145,0
43,2580,7,-37.9973,-84.8494,569.086,1,0,-29.3873,0
44,2640,0,23.7643,57.7267,557.883,1,0,-29.4421,0
44,2640,1,20.7518,-76.0267,522.06,1,0,-29.6191,0
44,2640,2,-8.35891,51.0975,510.406,1,0,-29.6772,0
44,2640,3,33.7204,-149.619,534.069,1,0,-29.5595,0
44,2640,4,13.6771,-140.101,515.729,1,0,-29.6506,0
44,2640,5,-15.2446,-57.5021,561.277,1,0,-29.4255,0
44,2640,6,9.07637,-168.237,584.003,1,0,-29.3145,0
44,2640,7,-41.7145,-85.7834,569.086,1,0,-29.3873,0
45,2700,0,21.0701,60.3184,557.883,1,0,-29.4421,0
45,2700,1,24.0973,-74.3445,522.06,1,0,-29.6191,0
45,2700,2,-4.64177,51.6515,510.406,1,0,-29.6772,0
45,2700,3,31.0425,-146.705,534.069,1,0,-29.5595,0
45,2700,4,10.1222,-138.985,515.729,1,0,-29.6506,0
45,2700,5,-12.2258,-55.4443,561.277,1,0,-29.4255,0
45,2700,6,12.7199,-167.619,584.003,1,0,-29.3145,0
45,2700,7,-45.4272,-86.8013,569.086,1,0,-29.3873,0
46,2760,0,18.3303,62.8081,557.883,1,0,-29.4421,0
46,2760,1,27.4172,-72.5591,522.06,1,0,-29.6191,0
46,2760,2,-0.92372,52.197,510.406,1,0,-29.6772,0
46,2760,3,28.2918,-143.967,534.069,1,0,-29.5595,0
46,2760,4,6.56187,-137.9,515.729,1,0,-29.6506,0
46,2760,5,-9.18817,-53.4388,561.277,1,0,-29.4255,0
46,2760,6,16.3605,-166.976,584.003,1,0,-29.3145,0
46,2760,7,-49.134,-87.9274,569.086,1,0,-29.3873,0
47,2820,0,15.5525,65.2117,557.883,1,0,-29.4421,0
47,2820,1,30.7057,-70.6479,522.06,1,0,-29.6191,0
47,2820,2,2.79453,52.7409,510.406,1,0,-29.6772,0
47,2820,3,25.4793,-141.381,534.069,1,0,-29.5595,0
47,2820,4,2.99807,-136.834,515.729,0.92,1,-22.2623,21.8759
47,2820,5,-6.13681,-51.4718,561.277,1,0,-29.4255,0
47,2820,6,19.9972,-166.299,584.003,1,0,-29.3145,0
47,2820,7,-52.8331,-89.195,569.086,1,0,-29.3873,0
48,2880,0,12.7439,67.5442,557.883,1,0,-29.4421,0
48,2880,1,33.9558,-68.585,522.06,1,0,-29.6191,0
48,2880,2,6.51222,53.2898,510.406,1,0,-29.6772,0
48,2880,3,22.6148,-138.926,534.069,1,0,-29.5595,0
48,2880,4,-0.567342,-135.776,515.729,0.94,0,-29.6506,0
48,2880,5,-3.07644,-49.5301,561.277,1,0,-29.4255,0
48,2880,6,23.6288,-165.578,584.003,1,0,-29.3145,0
48,2880,7,-56.5219,-90.6519,569.086,1,0,-29.3873,0
49,2940,0,9.91075,69.8198,557.883,1,0,-29.4421,0
49,2940,1,37.1593,-66.3395,522.06,1,0,-29.6191,0
49,2940,2,10.2286,53.8507,510.406,1,0,-29.6772,0
49,2940,3,19.7068,-136.582,534.069,1,0,-29.5595,0
49,2940,4,-4.13241,-134.716,515.729,0.96,0,-29.6506,0
49,2940,5,-0.0115961,-47.601,561.277,1,0,-29.4255,0
49,2940,6,27.2541,-164.802,584.003,1,0,-29.3145,0
49,2940,7,-60.1965,-92.3688,569.086,1,0,-29.3873,0
50,3000,0,7.05906,72.0519,557.883,1,0,-29.4421,0
50,3000,1,40.3058,-63.875,522.06,1,0,-29.6191,0
50,3000,2,13.943,54.4308,510.406,1,0,-29.6772,0
50,3000,3,16.7628,-134.332,534.069,1,0,-29.5595,0
50,3000,4,-7.69536,-133.645,515.729,0.98,0,-29.6506,0
50,3000,5,3.05329,-45.6719,561.277,1,0,-29.4255,0
50,3000,6,30.8713,-163.956,584.003,1,0,-29.3145,0
50,3000,7,-63.8509,-94.4549,569.086,1,0,-29.3873,0
51,3060,0,4.19436,74.2536,557.883,1,0,-29.4421,0
51,3060,1,43.3826,-61.1481,522.06,1,0,-29.6191,0
51,3060,2,17.6544,55.0382,510.406,0.92,1,-24.2784,-4.91987
51,3060,3,13.7896,-132.158,534.069,1,0,-29.5595,0
51,3060,4,-11.2541,-132.552,515.729,1,0,-29.6506,0
