step,time_s,satellite,az_deg,el_deg,boresight_lat_deg,boresight_lon_deg,corner1_lat_deg,corner1_lon_deg,corner2_lat_deg,corner2_lon_deg,corner3_lat_deg,corner3_lon_deg,corner4_lat_deg,corner4_lon_deg,targets_hit
1,60,44,-38.704,-3.39759,-46.5692,124.541,-45.7914,124.033,-47.0354,123.76,-47.2386,124.993,-46.0213,125.407,1
1,60,45,17.3494,-15.8661,-47.698,177.505,-47.5352,176.766,-48.267,177.173,-47.8768,178.251,-47.1708,177.783,1
1,60,46,-11.2594,19.2262,-20.5681,-147.09,-20.5976,-147.643,-21.1126,-147.094,-20.5143,-146.531,-19.9794,-147.065,1
1,60,47,37.6065,14.5463,4.27753,-120.239,4.21084,-121.028,3.57562,-119.985,4.37031,-119.307,4.91687,-120.441,1
1,60,48,-29.8697,-21.9866,32.8475,-103.286,32.7515,-104.282,32.2551,-103.22,32.9027,-102.427,33.4637,-103.402,2
1,60,49,24.9304,-13.9782,48.0328,-57.4957,48.3393,-58.1831,47.4605,-58.0311,47.6912,-56.8016,48.5513,-57.0208,1
1,60,50,-37.4367,16.4911,10.9941,-89.1076,11.0893,-89.8876,10.1604,-89.0006,10.9397,-88.4011,11.988,-89.2171,1
1,60,51,-31.1458,8.776,36.5218,-62.7235,36.6397,-63.5554,35.847,-62.7192,36.4232,-61.9582,37.2832,-62.7185,1
1,60,52,25.2699,6.38959,48.4199,-15.5525,48.7773,-16.2858,47.8857,-16.008,48.0274,-14.7562,48.914,-15.1042,1
1,60,53,-29.5164,-7.67743,47.3808,37.651,48.0889,37.413,47.1654,36.812,46.7455,37.8503,47.6201,38.5601,1
1,60,54,-31.3973,-20.744,24.8944,70.6284,25.7904,70.6117,24.8649,69.9351,24.1272,70.6198,24.9606,71.361,2
1,60,55,27.6356,12.4138,-9.6187,91.5273,-8.97093,91.6039,-9.62341,90.8896,-10.3465,91.4537,-9.63203,92.1267,1
1,60,56,-26.802,24.2826,-33.2552,123.535,-32.6315,123.539,-33.2509,122.655,-33.8623,123.579,-33.2808,124.555,1
1,60,58,30.1909,15.2457,-46.17,-139.207,-46.023,-140.197,-46.8234,-139.269,-46.3113,-138.067,-45.5607,-139.116,1
1,60,59,18.7452,8.86469,-21.5161,-108.288,-21.5549,-108.893,-22.0727,-108.211,-21.4634,-107.637,-20.9778,-108.349,1
1,60,60,29.9989,17.0841,-53.4794,-179.069,-52.8679,-179.446,-53.7509,-179.965,-54.1714,-178.596,-53.2402,-178.218,1
1,60,62,39.3717,-8.73842,-33.9356,-78.1786,-33.8566,-78.9856,-34.7993,-78.0036,-34.0386,-77.2631,-33.2008,-78.3314,1
1,60,63,32.3082,11.2479,-2.74588,-54.8183,-2.84118,-55.4569,-3.34155,-54.6091,-2.62667,-54.0932,-2.19271,-54.9941,2
1,60,65,27.4158,-22.7296,46.9554,-0.911685,47.1488,-1.67633,46.2545,-1.36518,46.7183,-0.147025,47.5704,-0.537103,4
1,60,66,29.5178,-7.3837,49.8207,56.8832,50.3449,56.583,49.5084,55.9812,49.2487,57.1837,50.0996,57.6984,3
1,60,67,30.1888,19.775,27.2002,98.1394,27.8754,98.1398,27.1385,97.4707,26.4208,98.1621,27.2257,98.7756,2
1,60,68,-0.460707,20.2345,0.516005,123.064,1.00689,123.126,0.628018,122.581,-0.00154497,123.019,0.37839,123.567,1
1,60,69,-9.37341,-22.3286,-24.9819,143.5,-24.4084,143.48,-24.8954,142.938,-25.5101,143.495,-25.0401,144.049,8
1,60,72,-23.9618,-3.2959,-53.3944,-56.4039,-53.4138,-57.4402,-53.948,-56.2761,-53.3702,-55.4478,-52.8038,-56.5466,1
1,60,73,37.8825,9.53043,-23.4838,-25.4099,-23.7435,-26.2049,-24.1142,-24.9033,-23.1675,-24.4874,-22.9113,-25.8384,1
1,60,74,29.2042,24.5375,11.9795,-12.7885,11.6164,-13.4674,11.4343,-12.4605,12.4279,-12.0051,12.5254,-13.0685,1
1,60,75,-29.7124,21.1534,46.777,-1.61516,46.6763,-2.52916,46.0679,-1.36978,46.9005,-0.750393,47.6042,-1.87339,7
1,60,76,17.802,-11.598,66.2134,49.6743,66.4581,48.5052,65.6839,48.9751,65.9404,50.8335,66.7053,50.3247,2
1,60,77,-26.1211,-20.2055,57.7864,128.215,58.5533,128.288,57.8316,127.131,57.1146,128.117,57.7613,129.339,6
1,60,78,-21.9803,-18.422,25.488,151.373,26.1455,151.61,25.6871,150.797,24.9043,151.144,25.306,151.97,1
1,60,79,27.8556,-18.7077,-9.65942,160.149,-9.14529,160.435,-9.28744,159.454,-10.1829,159.821,-9.96821,160.767,1
1,60,81,39.0674,-4.86296,-14.5576,12.1048,-14.6415,11.4238,-15.302,12.4484,-14.4722,12.8825,-13.9168,11.8098,1
1,60,82,-37.3811,11.6788,22.3317,23.2735,22.2789,22.5209,21.6609,23.5283,22.3963,23.9465,23.1183,22.9836,3
1,60,83,25.3041,-7.97151,46.7121,53.6112,46.7547,52.8593,46.1123,53.6077,46.6505,54.4071,47.2584,53.6055,2
1,60,84,-12.871,-23.0213,63.3831,110.002,63.7703,109.001,63.0709,109.11,63.01,110.857,63.7031,110.858,2
1,60,87,-14.549,16.7695,-20.1429,-152.074,-19.6734,-151.928,-19.9859,-152.595,-20.6158,-152.203,-20.3262,-151.515,1
1,60,90,38.7673,-3.61982,38.9728,112.19,39.3527,111.448,38.1765,111.882,38.5238,113.02,39.6597,112.462,3
1,60,91,-18.3242,-4.16153,46.9446,161.66,47.419,161.262,46.6742,161.039,46.4962,162.025,47.2284,162.312,1
1,60,93,-32.0773,-23.5732,6.86644,-130.763,7.75411,-130.83,6.82621,-131.365,6.11323,-130.73,6.95035,-130.133,1
1,60,94,13.5067,-15.5193,-22.8093,-107.493,-22.3075,-107.516,-22.7882,-108.104,-23.3129,-107.488,-22.813,-106.925,1
1,60,95,30.3845,19.8267,-46.2643,-68.0367,-45.6467,-68.4818,-46.5922,-68.7847,-46.9665,-67.4818,-45.976,-67.314,1
1,60,96,10.7423,21.4357,-45.6616,-15.3899,-45.444,-16.0933,-46.1064,-15.7452,-45.8732,-14.6072,-45.2173,-15.0023,2
1,60,97,21.4186,0.0748835,-29.5129,23.1061,-29.4473,22.5109,-30.0685,23.0802,-29.5812,23.741,-28.9913,23.1319,2
1,60,98,-5.47571,20.9654,-1.20021,49.6289,-1.23662,49.1267,-1.71765,49.612,-1.14,50.148,-0.647677,49.6682,1
1,60,99,-37.8904,-10.738,24.8944,70.6284,24.9523,69.6709,24.2442,70.75,24.8319,71.4449,25.6196,70.4656,2
2,120,0,-20.8869,-0.883063,-20.4364,-84.7729,-19.9017,-84.4436,-20.1863,-85.3266,-20.9377,-85.0831,-20.6976,-84.1812,1
2,120,1,-18.5978,4.03047,-54.3399,-67.0972,-53.7801,-66.7891,-54.1949,-68.0452,-54.8756,-67.3894,-54.4892,-66.0812,2
2,120,2,29.7048,21.6264,-76.3697,25.431,-76.1631,22.2607,-77.0345,24.9453,-76.5325,29.2474,-75.7424,26.0067,4
2,120,3,35.6496,-13.0056,-50.6312,74.4976,-50.8188,73.4338,-51.4679,75.1754,-50.4403,75.6759,-49.9167,73.9197,1
2,120,4,37.9025,9.59905,-13.5595,87.9527,-13.9216,87.1905,-14.1699,88.537,-13.1248,88.8395,-13.0027,87.4535,1
2,120,5,-36.9026,-1.43979,22.0514,88.8207,21.7141,87.9619,21.4674,89.318,22.3458,89.5731,22.7086,88.2426,1
2,120,6,33.3303,18.026,54.8878,117.142,54.6968,115.784,54.2203,117.622,55.1126,118.738,55.5171,116.738,2
2,120,7,31.9357,-18.0988,71.29,-177.268,71.8402,-178.396,70.735,-179.478,70.676,-176.221,71.7604,-175.298,7
2,120,8,21.194,12.7536,45.7011,-112.306,46.2832,-112.005,45.8664,-113.128,45.0573,-112.611,45.5192,-111.525,2
2,120,9,28.9838,-8.44901,13.6368,-99.8767,14.1543,-99.512,13.9794,-100.566,13.0866,-100.282,13.3349,-99.2582,1
2,120,10,-37.2042,14.2026,7.30009,124.495,7.40019,123.794,6.5644,124.577,7.23384,125.129,8.16636,124.413,1
2,120,11,36.3367,-8.719,26.6223,154.316,26.7694,153.633,25.8286,154.303,26.4376,155.07,27.3101,154.32,1
2,120,12,-38.2371,-3.70828,51.4414,-168.811,51.8984,-169.871,50.8112,-169.155,51.0378,-167.908,52.1607,-168.423,1
2,120,13,25.1066,-9.77172,42.861,-116.169,43.36,-116.392,42.6275,-116.949,42.3288,-115.955,43.0757,-115.461,5
2,120,14,-26.7252,-22.9156,26.4835,-78.101,27.2341,-78.1987,26.4588,-78.7161,25.8289,-78.0405,26.5405,-77.4701,1
2,120,15,-25.3308,-24.1155,-0.440014,-53.506,0.30789,-53.5484,-0.410577,-54.054,-1.09173,-53.4914,-0.434647,-52.9466,1
2,120,16,-37.5748,-8.58728,-26.4897,-25.5611,-25.667,-25.5668,-26.6492,-26.2595,-27.1979,-25.5625,-26.289,-24.784,1
2,120,17,-33.2596,-4.63495,-44.705,13.8919,-44.0731,13.4608,-45.0668,13.2216,-45.2654,14.2799,-44.2926,14.6154,1
2,120,18,-22.4639,24.8606,-41.7188,68.0504,-41.5097,67.3784,-42.2858,67.6839,-41.8908,68.7393,-41.0823,68.4917,1
2,120,19,-38.9753,-13.0458,-21.3557,97.6708,-21.2993,96.6985,-22.004,97.7991,-21.4094,98.4918,-20.6319,97.4991,1
2,120,22,-30.3182,5.2772,-77.0664,50.0521,-76.5018,49.2008,-77.339,47.7756,-77.5789,50.9358,-76.7437,52.4808,2
2,120,23,30.7883,-23.1146,-60.4348,147.832,-60.6693,146.804,-61.1679,148.515,-60.2145,148.925,-59.8139,147.235,1
2,120,27,24.0821,-5.63683,77.3103,-135.192,77.5119,-137.311,76.7744,-136.032,77.0713,-133.032,77.8019,-134.374,1
2,120,29,30.5827,19.2947,19.9856,-27.3583,20.5428,-26.9975,20.2293,-27.9198,19.332,-27.7536,19.7287,-26.8431,1
2,120,30,-30.3651,18.7128,35.3747,20.5184,35.675,21.1416,35.8964,20.0272,35.0652,19.9528,34.7604,21.0573,2
2,120,31,23.9745,1.91871,1.42826,13.1086,1.76208,13.5106,1.81278,12.712,1.06782,12.6754,1.06645,13.4766,2
2,120,32,36.6575,14.5041,-35.7015,8.7351,-35.2578,9.43312,-35.2768,8.08143,-36.2277,7.91778,-36.1016,9.3131,1
2,120,33,-29.0936,9.70998,-71.4428,15.1185,-71.0864,16.5606,-71.0261,13.8253,-71.7751,13.7546,-71.9041,16.613,2
2,120,38,-34.5199,17.2148,71.2966,176.356,70.7854,175.159,70.9658,178.284,71.7771,177.444,71.6732,174.045,5
2,120,40,-29.3436,-3.73917,46.3346,4.36738,46.9974,4.21588,46.154,3.55832,45.735,4.49902,46.5322,5.2518,2
2,120,41,33.5377,17.8931,16.0229,33.5469,16.7653,33.5813,15.9378,32.8559,15.1555,33.5273,16.0692,34.1905,2
2,120,42,-24.5437,22.9619,-8.75764,61.0304,-8.18831,61.1406,-8.62772,60.37,-9.32109,60.9558,-8.92928,61.7802,1
2,120,44,-10.8164,-16.5311,-50.1882,127.21,-49.741,126.662,-50.4635,126.525,-50.6124,127.711,-49.896,127.865,1
2,120,45,-15.2143,-11.2927,-43.1101,-179.473,-42.9805,179.77,-43.6056,-179.646,-43.2363,-178.765,-42.6017,-179.316,1
2,120,46,23.0131,21.7261,-19.4414,-141.92,-19.55,-142.589,-20.0015,-141.821,-19.2927,-141.17,-18.8869,-141.985,1
2,120,47,11.902,-24.1052,5.92028,-122.873,5.81595,-123.415,5.28629,-122.892,5.99293,-122.342,6.49598,-122.88,1
2,120,48,12.1976,-20.0917,32.9053,-96.5828,32.9108,-97.2139,32.3115,-96.6979,32.8736,-95.962,33.4538,-96.498,3
2,120,49,21.7139,22.6559,49.7091,-46.7663,50.0566,-47.5903,49.2497,-47.2649,49.3298,-45.8289,50.1427,-46.2242,1
2,120,50,39.1906,8.86517,7.88934,-80.9142,7.88473,-81.7359,7.09654,-80.6507,7.89943,-79.9467,8.59241,-81.1276,1
2,120,52,-18.4768,13.8599,53.1771,-9.70621,53.5546,-10.3957,52.7385,-10.339,52.8176,-9.02465,53.6417,-8.9842,1
2,120,53,-37.6818,9.90602,45.1982,45.2413,45.9907,45.3035,45.0137,44.1544,44.4924,45.2163,45.3923,46.5238,2
2,120,54,-35.1258,11.3522,19.582,75.9524,20.2882,76.175,19.6195,75.1566,18.937,75.7743,19.5233,76.8722,2
2,120,55,-33.4441,23.7743,-9.75304,99.5719,-9.08382,99.7679,-9.61132,98.732,-10.3938,99.4323,-9.94794,100.57,1
2,120,56,-32.142,-9.90432,-32.7592,123.763,-31.9724,123.692,-32.9028,123.03,-33.4521,123.817,-32.5795,124.555,1
2,120,57,16.8171,-8.23451,-52.7585,166.81,-52.3221,166.304,-53.1036,166.016,-53.2124,167.329,-52.4252,167.534,1
2,120,58,-34.6925,-12.407,-40.0765,-143.444,-39.8311,-144.532,-40.7329,-143.536,-40.2906,-142.503,-39.3522,-143.378,1
2,120,59,13.1598,22.8905,-17.2445,-105.427,-17.3513,-106.044,-17.7966,-105.381,-17.1,-104.753,-16.679,-105.443,1
2,120,60,19.5113,23.5967,-54.1779,-171.9,-53.6644,-172.41,-54.4134,-172.712,-54.7396,-171.277,-53.9638,-171.074,1
2,120,61,39.0548,11.7626,-53.5473,-110.379,-53.2916,-111.581,-54.2957,-110.426,-53.8234,-108.936,-52.8849,-110.302,1
2,120,63,-26.1313,-22.6729,0.688965,-59.2782,0.47288,-59.9915,0.152946,-59.1593,0.857246,-58.6505,1.23171,-59.433,1
2,120,64,-5.00261,22.9838,31.6796,-31.9925,31.6265,-32.5788,31.1629,-32.0104,31.7567,-31.382,32.2342,-31.9456,1
2,120,65,-31.3781,-24.3914,53.4151,-0.225245,53.5739,-1.66375,52.8444,-0.442846,53.2445,0.976869,54.0208,-0.0619338,2
2,120,66,34.749,5.5621,47.3464,63.3969,47.971,63.1315,47.0061,62.5245,46.6364,63.6956,47.6372,64.1979,1
2,120,67,-13.7955,15.5697,27.4169,103.591,27.909,103.66,27.4875,103.015,26.9248,103.542,27.3237,104.208,1
2,120,68,9.44627,19.357,-3.01814,124.27,-2.50728,124.327,-2.92729,123.785,-3.56971,124.228,-3.13094,124.761,1
2,120,69,-13.1099,-24.3167,-27.4811,146.091,-26.8664,146.038,-27.4064,145.504,-28.0385,146.113,-27.5237,146.667,1
2,120,70,-29.7225,0.547099,-45.0628,-173.498,-44.4187,-173.234,-44.9891,-174.36,-45.6494,-173.739,-45.1341,-172.547,1
2,120,71,-17.7617,4.70818,-67.35,-117.438,-66.906,-118.267,-67.6894,-118.526,-67.7679,-116.6,-66.9841,-116.307,1
2,120,72,20.3502,-16.2636,-53.9349,-48.5239,-54.0202,-49.4391,-54.5848,-48.3853,-53.8617,-47.585,-53.3477,-48.6711,1
2,120,73,-4.44551,24.499,-17.2204,-28.114,-17.4628,-28.6228,-17.7532,-27.9369,-16.9384,-27.5931,-16.6368,-28.2773,1
2,120,74,30.785,19.6489,14.8642,-11.6194,14.5528,-12.3028,14.3136,-11.2698,15.2427,-10.8343,15.3996,-11.9215,2
2,120,75,-36.936,-13.3088,47.1413,-3.1759,46.8658,-4.46172,46.5477,-2.7045,47.3533,-2.06579,47.7847,-3.74897,5
2,120,76,20.2929,-13.0802,66.8544,58.3316,67.1753,57.2202,66.3486,57.3777,66.5019,59.421,67.319,59.2143,2
2,120,77,30.5256,24.0176,47.5888,128.956,48.3592,129.033,47.5884,127.999,46.681,128.909,47.5395,129.869,1
2,120,78,-22.6797,-20.8652,22.2927,152.624,22.9851,152.857,22.5034,152.057,21.6845,152.399,22.104,153.212,1
2,120,79,-31.8684,3.93925,-13.2203,167.807,-12.6221,168.159,-13.0154,167.176,-13.7668,167.495,-13.4492,168.515,1
2,120,81,23.0319,24.2177,-7.82579,13.2911,-8.07078,12.7189,-8.32582,13.4862,-7.52298,13.932,-7.31957,13.1294,1
2,120,82,27.6836,12.0496,22.4923,30.7389,22.3556,30.1251,21.9629,30.9529,22.6531,31.4239,22.9952,30.5526,2
2,120,83,22.9241,17.2021,50.9315,60.0643,50.9632,59.1642,50.4047,60.0447,50.9046,61.0672,51.4415,60.118,1
2,120,84,36.751,18.1508,57.398,123.637,58.0514,122.941,56.9435,122.717,56.628,124.46,57.7818,124.533,5
2,120,85,19.2854,6.97446,38.2011,168.223,38.7014,168.31,38.2356,167.576,37.6634,168.138,38.1567,168.842,1
2,120,87,-17.0662,7.4026,-22.5987,-150.502,-22.1224,-150.347,-22.4779,-151.022,-23.0615,-150.644,-22.7316,-149.948,1
2,120,89,37.302,16.1845,-64.3192,-52.1518,-63.9908,-53.6844,-64.9924,-52.4768,-64.6709,-50.2785,-63.716,-51.8093,1
2,120,90,-36.2914,5.06957,47.7348,114.454,48.1526,113.566,47.094,114.106,47.3659,115.242,48.4665,114.866,1
2,120,92,27.0578,1.86035,23.612,-156.941,24.1757,-156.955,23.5138,-157.59,22.9967,-156.927,23.6961,-156.341,1
2,120,93,37.1313,-6.82261,-1.89012,-132.224,-1.24845,-132.091,-1.9269,-133.039,-2.60865,-132.389,-1.85417,-131.52,1
2,120,95,-15.6917,-17.9314,-42.3114,-66.1035,-41.7976,-66.5067,-42.5244,-66.734,-42.7888,-65.7474,-42.0755,-65.4878,1
2,120,96,26.5796,19.7958,-45.877,-9.75564,-45.6466,-10.6164,-46.425,-10.0079,-46.1118,-8.75722,-45.3582,-9.47943,1
2,120,97,-36.2314,-8.59679,-23.4533,21.3449,-23.3261,20.4757,-24.091,21.3936,-23.5655,22.0985,-22.7432,21.272,1
2,120,98,30.6508,24.9359,-0.147041,54.9955,-0.247927,54.256,-0.753856,55.1092,-0.0001325,55.863,0.441537,54.9279,1
2,120,99,-25.9452,-10.6813,26.5038,74.7048,26.5286,73.9824,25.9634,74.7224,26.4694,75.356,27.0758,74.6689,1
3,180,0,36.0761,-5.16753,-25.1922,-90.3785,-24.6314,-89.8825,-24.8247,-91.2512,-25.8117,-90.9541,-25.5066,-89.6132,1
3,180,2,15.6079,-18.4074,-75.1629,20.0446,-74.9411,18.0056,-75.7485,18.7785,-75.3891,22.11,-74.6142,21.0559,2
3,180,3,39.9325,0.122824,-45.8061,77.7089,-46.0611,76.6015,-46.5481,78.5461,-45.5039,78.9875,-45.1586,77.0146,1
3,180,5,-34.4041,11.3535,27.0113,90.4467,26.7617,89.6502,26.3595,90.9024,27.2546,91.1646,27.7679,89.9248,2
3,180,6,36.7626,-2.36213,55.6924,118.878,55.6628,117.569,54.8618,119.322,55.6989,120.366,56.4168,118.479,9
3,180,7,26.1779,20.8372,69.5741,-153.429,70.25,-154.173,69.3204,-155.096,68.8058,-152.57,69.7719,-151.747,1
3,180,8,-29.5601,20.1647,43.1562,-103.364,43.7023,-102.826,43.5359,-104.274,42.6157,-103.827,42.6874,-102.341,2
3,180,10,-38.229,-2.08022,8.92118,125.462,8.9602,124.663,8.26854,125.62,8.88792,126.156,9.66379,125.272,3
3,180,11,-24.7802,-14.1021,33.1936,152.65,33.2062,151.882,32.6688,152.651,33.1661,153.339,33.7424,152.625,1
3,180,12,37.2067,7.39556,45.2309,-159.235,45.6807,-159.991,44.5757,-159.66,44.7086,-158.372,45.8064,-158.831,1
3,180,13,-26.4763,24.9757,43.7278,-104.696,44.2905,-104.813,43.6321,-105.618,43.1834,-104.533,43.8027,-103.621,2
3,180,15,-23.444,-8.01204,-4.70908,-50.3718,-4.11909,-50.3261,-4.7028,-50.8894,-5.24933,-50.42,-4.70458,-49.8255,2
3,180,19,13.2386,14.3433,-20.3081,106.151,-20.3411,105.611,-20.799,106.181,-20.2575,106.729,-19.819,106.138,1
3,180,20,-21.9273,24.7022,-18.7967,-15.8411,-18.3796,-15.5072,-18.4043,-16.3227,-19.2305,-16.1478,-19.26,-15.3085,1
3,180,21,20.6541,6.60766,-53.0561,-11.2077,-52.6291,-10.7653,-52.8152,-11.9535,-53.5171,-11.6865,-53.2885,-10.4943,1
3,180,22,-17.7969,6.80555,-78.9942,67.2215,-78.6149,65.5911,-79.3271,65.3102,-79.3458,68.9298,-78.6302,69.1579,1
3,180,24,-34.0673,23.6422,-15.5922,152.829,-15.8329,152.233,-16.2402,153.215,-15.3287,153.37,-14.8079,152.397,1
3,180,25,30.8754,9.21509,17.2275,164.814,16.9111,164.287,16.7858,165.23,17.5884,165.404,17.6428,164.439,1
3,180,26,-38.6097,11.9632,54.1819,165.711,53.9263,164.58,53.601,166.446,54.4204,166.716,54.8661,164.833,1
3,180,27,-33.2091,-1.56187,83.4325,-120.267,83.8519,-124.902,82.9194,-122.609,83.0265,-116.607,83.9907,-117.244,1
3,180,28,26.1807,17.6664,51.5303,-37.1497,52.0688,-36.757,51.7144,-37.9698,50.9145,-37.5567,51.3271,-36.3836,1
3,180,30,24.4079,19.4876,31.9256,14.0794,32.3579,14.5651,32.283,13.6025,31.423,13.5541,31.5585,14.5182,1
3,180,31,-25.5927,-4.71957,-1.97015,17.0334,-1.58839,17.4831,-1.60917,16.655,-2.3176,16.6194,-2.35131,17.4437,2
3,180,33,-39.8263,8.11775,-75.1629,20.0446,-74.6966,22.3774,-74.726,17.7581,-75.5651,17.9176,-75.6504,22.8885,1
3,180,35,-39.7341,7.20457,-33.0118,-168.079,-33.4299,-168.846,-33.4634,-167.393,-32.6291,-167.422,-32.4744,-168.87,1
3,180,37,-38.5992,-9.08188,36.935,-172.009,36.315,-172.716,36.6305,-171.293,37.4577,-171.389,37.2563,-172.835,1
3,180,38,-11.6963,-18.9555,72.2595,-177.064,71.7658,-177.876,71.9726,-175.757,72.7048,-176.225,72.5173,-178.431,3
3,180,39,17.3512,22.0341,67.6883,17.7633,68.0889,18.7958,68.0589,16.8388,67.2217,16.6995,67.2941,18.6104,2
3,180,40,-30.2371,9.04039,43.5385,10.0915,44.1765,10.082,43.4207,9.22808,42.9495,10.1195,43.655,11.0672,1
