step,time_s,satellite,az_deg,el_deg,boresight_lat_deg,boresight_lon_deg,corner1_lat_deg,corner1_lon_deg,corner2_lat_deg,corner2_lon_deg,corner3_lat_deg,corner3_lon_deg,corner4_lat_deg,corner4_lon_deg,targets_hit
1,60,48,-37.5312,-8.65272,29.3019,179.219,29.3135,178.226,28.643,179.396,29.2802,-179.927,30.0379,178.997,1
1,60,49,31.9613,10.6076,45.8599,-135.727,46.1625,-136.583,45.2291,-135.992,45.5173,-134.759,46.434,-135.453,1
1,60,50,-25.7121,15.9485,2.71178,176.312,2.70677,175.704,2.06176,176.369,2.73972,176.893,3.44354,176.265,1
1,60,51,34.224,-14.3581,23.612,-156.941,23.7097,-157.647,22.7326,-156.944,23.4736,-156.177,24.3691,-156.953,1
1,60,52,37.7249,-8.42585,43.9601,-119.716,44.358,-120.535,43.1041,-120.137,43.488,-118.822,44.6951,-119.352,2
1,60,53,-27.1376,-20.9977,51.606,-67.1032,52.3013,-67.7844,51.3142,-67.9434,50.9868,-66.5552,51.9326,-66.2474,2
1,60,54,-37.6817,-15.85,31.8181,-25.1656,32.8158,-25.1346,31.6974,-25.976,30.9795,-25.2082,31.9814,-24.2696,1
1,60,56,-26.1841,4.73477,-25.839,23.908,-25.2134,23.9646,-25.8676,23.2367,-26.4219,23.8635,-25.8074,24.6432,2
1,60,57,-11.2081,-24.1242,-46.284,56.8237,-45.7133,56.3573,-46.4481,56.0286,-46.8128,57.225,-46.0919,57.5756,1
1,60,58,26.4841,-5.41313,-50.9069,115.406,-50.6305,114.589,-51.5299,115.014,-51.2058,116.287,-50.3372,115.749,1
1,60,59,-33.8328,-7.01395,-25.625,149.553,-25.5594,148.668,-26.2763,149.641,-25.6828,150.33,-24.9063,149.44,1
1,60,60,25.0743,-0.758371,-46.284,56.8237,-45.7512,56.7743,-46.3841,55.9963,-46.8583,56.8741,-46.1871,57.587,1
1,60,61,-37.2113,13.5278,-50.9069,115.406,-50.3673,114.689,-51.5099,114.729,-51.3725,116.094,-50.2019,116.195,1
1,60,62,-23.5,-22.3927,-38.2134,158.025,-38.242,157.13,-38.7496,157.987,-38.203,158.814,-37.6668,158.024,1
1,60,63,-31.8776,23.1173,-7.00088,-173.287,-6.99552,-173.909,-7.73017,-173.225,-6.96701,-172.698,-6.14097,-173.333,1
1,60,64,-34.9377,-17.9718,19.0315,-155.154,18.8596,-156.045,18.4549,-154.955,19.1585,-154.39,19.647,-155.406,1
1,60,65,25.1773,1.9271,42.8316,-119.156,42.9483,-119.876,42.2617,-119.236,42.7002,-118.38,43.3611,-119.076,1
1,60,66,22.7812,-4.48528,52.8237,-67.2694,53.2406,-67.7738,52.4508,-67.9844,52.3756,-66.7538,53.1672,-66.5997,3
1,60,68,-33.482,7.78003,11.9556,10.8747,12.5763,11.0928,12.0281,10.2221,11.3878,10.6901,11.8655,11.6144,2
1,60,69,-27.2815,-13.8322,-15.9977,30.1581,-15.3266,30.229,-15.9723,29.5965,-16.5944,30.0822,-16.0031,30.7528,2
1,60,70,-20.7821,9.98109,-32.14,49.7795,-31.6217,50.0335,-31.9549,49.1449,-32.6421,49.547,-32.3466,50.4687,1
1,60,73,5.83966,-23.5302,-36.7365,-162.45,-36.9699,-163.09,-37.3273,-162.299,-36.5341,-161.828,-36.1949,-162.616,1
1,60,75,-35.0366,-14.5354,32.0636,-137.475,31.7196,-138.432,31.5114,-137.073,32.3407,-136.643,32.6521,-137.951,1
1,60,76,30.2083,8.16102,60.0365,-95.931,60.1539,-97.2058,59.3835,-95.9561,59.8973,-94.5097,60.638,-95.8797,2
1,60,77,-15.2874,-12.5961,65.319,-16.8428,65.8959,-17.1139,65.2335,-18.0786,64.78,-16.6277,65.4103,-15.5847,1
1,60,78,-22.581,0.246017,35.3747,20.5184,35.9179,20.8108,35.546,19.8702,34.8655,20.2509,35.189,21.2101,2
1,60,79,-31.6554,-23.7482,4.89067,34.9489,5.77752,35.2337,5.09047,34.3534,4.14742,34.6859,4.72293,35.588,3
1,60,80,-32.9305,-24.8864,-52.0962,-179.069,-52.0331,179.477,-52.6809,-179.144,-52.1586,-177.847,-51.4777,-179.065,1
1,60,81,23.0231,19.3346,-24.283,-139.742,-24.4711,-140.346,-24.7796,-139.542,-24.0514,-139.074,-23.7906,-139.91,1
1,60,82,26.3596,2.22752,5.92029,-122.873,5.79135,-123.398,5.38804,-122.664,6.06053,-122.301,6.41492,-123.063,1
1,60,83,-38.403,13.2995,41.1113,-107.677,41.1389,-108.625,40.389,-107.451,41.1039,-106.83,41.9659,-107.934,1
1,60,85,35.8013,11.3813,49.5672,5.4969,50.2475,5.4167,49.3548,4.51881,48.7805,5.60268,49.7339,6.3963,2
1,60,86,39.176,1.2408,22.6902,33.8236,23.3315,34.0917,22.7327,32.9812,21.9511,33.5136,22.6433,34.5561,1
1,60,87,37.4276,17.6254,-10.2252,52.5861,-9.4999,52.8162,-10.1788,51.889,-11.0921,52.3294,-10.297,53.2151,1
1,60,89,26.0641,11.5955,-63.1914,120.593,-62.6833,120.041,-63.4858,119.554,-63.7479,121.249,-62.9186,121.573,1
1,60,90,21.5898,-17.4168,32.6824,-70.0627,32.7984,-70.6728,32.0605,-70.2657,32.5384,-69.4455,33.246,-69.8955,1
1,60,92,-30.5624,-19.6096,41.0202,23.649,41.7784,23.3098,40.8187,22.9307,40.3585,23.9134,41.2589,24.3987,2
1,60,93,4.02468,18.5762,13.2107,56.2981,13.7148,56.2765,13.2292,55.7886,12.6784,56.3397,13.1713,56.8237,1
1,60,95,-25.2294,9.75536,-33.7748,112.749,-33.2115,112.663,-33.9064,112.076,-34.305,112.846,-33.634,113.49,1
1,60,96,-19.8861,-14.0126,-45.2587,154.514,-44.8247,153.92,-45.6095,153.979,-45.6611,155.053,-44.883,155.041,1
1,60,97,26.1411,24.5022,-38.186,-151.712,-38.118,-152.571,-38.7603,-151.789,-38.2301,-150.715,-37.6288,-151.592,1
1,60,98,34.3318,2.85162,-16.7429,-121.922,-16.6914,-122.592,-17.4338,-121.808,-16.7985,-121.164,-16.1228,-122.015,1
1,60,99,-35.3214,-16.9215,12.6384,-103.579,12.5868,-104.472,12.0286,-103.455,12.6648,-102.817,13.2975,-103.746,1
1,60,100,-37.6024,9.58424,64.3312,-96.0169,63.8995,-97.401,63.8618,-94.721,64.7195,-94.7718,64.8696,-97.5717,2
1,60,102,-29.0972,-22.056,47.0967,88.6026,47.7307,89.3449,47.4636,87.9452,46.5589,87.9524,46.738,89.3119,2
1,60,106,36.3779,-1.40938,-80.8541,-85.936,-81.2966,-89.1198,-81.2329,-81.6614,-80.3279,-82.6636,-80.4809,-89.3902,2
1,60,107,-7.5194,18.9446,-42.9596,-95.953,-43.2928,-96.4673,-43.3704,-95.5198,-42.6008,-95.4504,-42.5074,-96.3892,1
1,60,110,26.7462,-16.5037,0.248303,-71.5389,0.218627,-72.0507,-0.403201,-71.4886,0.257247,-71.0015,0.82539,-71.5973,2
1,60,111,22.6257,12.0352,29.8306,-45.5883,29.8327,-46.1935,29.322,-45.5503,29.8358,-44.9241,30.319,-45.609,1
1,60,112,-23.5697,-6.91898,52.0342,-9.5145,52.2777,-10.3361,51.5768,-9.81072,51.801,-8.77112,52.5204,-9.20809,1
1,60,113,34.6715,-10.2361,45.1982,45.2413,45.7588,45.0558,44.9012,44.2953,44.5764,45.4173,45.4578,46.0697,2
1,60,114,16.5807,-19.2853,25.5307,81.9706,26.0139,81.9815,25.6037,81.3435,25.0473,81.9363,25.4781,82.5434,1
1,60,115,38.8272,-3.15821,-4.84265,104.389,-4.22691,104.58,-4.83451,103.615,-5.54249,104.161,-4.84963,105.059,1
1,60,116,-34.0643,-11.2506,-27.459,133.624,-26.7314,133.636,-27.5451,132.991,-28.0935,133.604,-27.3429,134.314,1
1,60,118,34.8792,12.8626,-49.9395,-127.549,-49.7345,-128.515,-50.5685,-127.641,-50.1548,-126.417,-49.3684,-127.436,1
1,60,120,-34.0095,3.62539,-49.1706,-69.1506,-49.4658,-70.2112,-49.7283,-68.5021,-48.8894,-68.2157,-48.5353,-69.8659,2
1,60,121,-18.3322,-19.782,-16.3642,-60.2069,-16.8415,-60.7223,-16.8103,-59.8422,-15.9466,-59.7301,-15.9316,-60.5939,1
1,60,122,-26.2484,18.769,23.4966,-56.8988,23.1556,-57.4637,22.9453,-56.4525,23.8463,-56.3713,24.1337,-57.3919,1
1,60,123,-5.00803,22.3652,59.0884,-47.5255,58.7551,-48.3759,58.5942,-46.987,59.4515,-46.6509,59.629,-48.0785,1
1,60,124,37.868,-9.36737,79.6339,45.7771,80.2974,44.1807,79.0525,41.8114,78.8702,47.238,80.0939,49.4952,1
1,60,125,-35.255,-7.07824,51.553,121.972,52.1539,122.931,51.9065,121.027,51.0258,121.151,51.164,123.022,2
1,60,127,-11.5605,-18.0583,-19.3683,126.62,-18.8531,126.977,-19.0122,126.176,-19.8348,126.272,-19.7028,127.076,2
1,60,129,-33.3696,-21.03,-80.4759,-141.388,-79.8881,-145.871,-81.0255,-143.629,-80.9415,-137.235,-79.8528,-139.471,1
1,60,132,-40.0751,-4.5066,-47.9356,-110.652,-47.3536,-111.745,-48.6495,-111.04,-48.4234,-109.7,-47.1064,-110.24,1
1,60,133,30.2914,18.7546,-32.9522,-61.8049,-33.0174,-62.6679,-33.5885,-61.6432,-32.8486,-60.8132,-32.3462,-61.919,2
1,60,134,-32.842,-23.0517,-4.5637,-46.2117,-4.80061,-47.1508,-5.18555,-46.043,-4.38561,-45.4148,-3.91698,-46.4343,1
1,60,135,39.662,7.72282,22.0406,-15.2091,22.0764,-16.0841,21.2256,-14.96,21.9974,-14.179,22.7583,-15.4104,1
1,60,136,27.2055,14.7908,46.1624,18.7705,46.3643,17.8651,45.5574,18.584,45.9411,19.7895,46.73,18.9825,2
1,60,137,39.5303,8.08284,47.616,71.5638,48.3604,71.082,47.0525,70.6404,46.7389,72.1211,48.0893,72.4077,3
1,60,138,-34.4454,18.9538,33.2217,118.804,33.9048,119.028,33.2875,117.852,32.5824,118.641,33.1132,119.92,3
1,60,144,32.9565,-1.46071,-78.6095,-24.3694,-78.9689,-27.2439,-79.1186,-21.4842,-78.1836,-21.3609,-78.1318,-26.7268,2
1,60,145,-36.0935,-0.584805,-41.8654,-29.7176,-42.2477,-30.6861,-42.3827,-29.0573,-41.5188,-28.8775,-41.2789,-30.4595,1
1,60,147,-28.2231,11.0702,30.8309,-21.383,30.4644,-21.9973,30.3451,-20.8676,31.1852,-20.8159,31.3804,-21.9572,1
1,60,148,-29.1711,-21.4443,63.1732,-18.7838,62.5336,-20.0653,62.7401,-17.8087,63.6999,-17.5984,63.5904,-19.8924,2
1,60,149,23.9364,12.2145,75.6133,132.319,76.2046,133.094,75.7307,129.94,74.9534,131.578,75.4628,134.532,1
1,60,150,36.7876,5.23332,-18.7967,-15.8411,-18.727,-16.5762,-19.5302,-15.7038,-18.8709,-14.9956,-18.1435,-15.9502,1
1,60,151,-29.1821,-5.92615,10.7916,3.90377,10.8065,3.22319,10.222,3.97152,10.7731,4.51656,11.4079,3.8196,3
1,60,152,16.9747,16.9294,32.7233,38.1964,32.8071,37.5461,32.2076,38.0958,32.6444,38.9086,33.23,38.3208,1
1,60,153,25.796,-3.88916,43.8104,79.7611,44.1877,79.2051,43.3177,79.2495,43.3974,80.3439,44.2612,80.2352,1
1,60,154,32.3381,0.981481,35.647,126.609,36.2526,126.445,35.3675,125.845,34.9714,126.786,35.8906,127.304,1
1,60,155,-31.5719,19.9311,17.2275,164.814,17.8498,164.927,17.2617,164.064,16.6374,164.742,17.1625,165.685,1
1,60,156,-20.8943,-14.6757,-7.00088,-173.287,-6.37681,-173.312,-7.01292,-173.815,-7.5687,-173.277,-6.96907,-172.743,1
1,60,157,-21.5179,-12.397,-30.8403,-144.171,-30.2384,-144.323,-30.9568,-144.767,-31.3918,-144.043,-30.701,-143.559,1
1,60,158,33.6832,-17.7148,-49.2984,-103.44,-48.7625,-103.888,-49.7796,-104.525,-49.8906,-102.989,-48.8649,-102.541,1
1,60,160,19.2054,-11.8088,-49.1706,-69.1506,-48.8143,-69.732,-49.6085,-69.7806,-49.5458,-68.5578,-48.7575,-68.5919,2
1,60,162,-29.9852,17.3876,-6.4755,5.4225,-6.40033,4.80063,-7.15877,5.42261,-6.51874,6.0109,-5.6922,5.44094,1
1,60,163,-29.5759,-7.79891,17.9537,28.416,17.9611,27.6852,17.3752,28.4902,17.9389,29.0702,18.578,28.3214,2
1,60,164,-37.5209,2.56063,42.5876,61.0549,42.8932,60.0714,41.8832,60.9402,42.3195,61.9165,43.3963,61.1875,2
1,60,165,-28.4688,22.4032,49.8059,116.32,50.3343,115.851,49.424,115.404,49.3141,116.809,50.2175,117.42,1
1,60,166,29.3369,-24.8102,33.1936,152.65,33.7853,152.543,33.1215,151.611,32.5758,152.707,33.2724,153.534,1
1,60,168,37.7426,-3.6363,-18.978,-152.129,-18.2991,-151.998,-19.0542,-153,-19.7472,-152.29,-18.9089,-151.373,1
1,60,169,19.5467,-19.0514,-39.6779,-119.874,-39.1548,-120.028,-39.7661,-120.716,-40.2127,-119.747,-39.5757,-119.12,1
1,60,170,-37.819,-15.128,-45.3124,27.4858,-45.9249,26.439,-45.7275,28.2499,-44.7987,28.3635,-44.8702,26.62,1
1,60,171,-32.4422,-0.665868,-7.75598,30.098,-8.19729,29.5393,-8.15943,30.588,-7.35742,30.5967,-7.3104,29.5515,2
1,60,172,-26.722,-6.77333,27.6003,30.6227,27.1383,30.0976,27.2412,31.116,28.0141,31.1069,27.9747,30.0826,2
1,60,173,31.8558,-20.6129,61.834,40.5013,61.5055,39.414,61.108,41.5112,62.141,41.7214,62.4375,39.5636,1
1,60,174,39.0102,-6.77564,79.5497,-171.414,80.1496,-169.26,79.7442,-176.286,78.8597,-173.664,79.3299,-167.403,1
1,60,175,38.0495,-11.5074,44.8787,-152.504,45.2998,-151.74,45.4397,-153.532,44.4201,-153.371,44.4015,-151.638,1
1,60,176,28.7953,-5.23821,8.21878,-149.455,8.59648,-149.004,8.66805,-149.965,7.81604,-149.949,7.81495,-148.993,1
1,60,177,21.4789,17.9398,-30.0316,-148.794,-29.5887,-148.322,-29.6587,-149.272,-30.5349,-149.309,-30.4117,-148.342,1
1,60,179,-26.1999,16.6611,-77.7271,20.6353,-77.9751,18.0851,-78.2733,22.2348,-77.4481,22.9216,-77.093,19.0622,1
1,60,180,37.5207,-4.93716,-39.9968,33.6099,-40.0532,32.7883,-40.7148,33.9632,-39.9376,34.5379,-39.3726,33.307,1
1,60,182,-31.5639,4.59687,28.1518,62.3304,28.0361,61.6441,27.6076,62.5744,28.2619,62.9555,28.76,62.0576,1
1,60,183,39.0475,-9.8134,51.7648,97.281,51.951,96.2821,50.9197,97.2321,51.5246,98.3895,52.485,97.3131,2
1,60,184,-6.92387,24.7455,62.0111,171.509,62.4699,171.127,61.8978,170.44,61.5397,171.949,62.1007,172.69,1
1,60,186,27.4137,0.826894,4.79122,-133.558,5.28443,-133.346,4.94125,-134.119,4.25405,-133.789,4.65001,-133.042,1
1,60,187,-35.4106,1.00693,-24.8951,-111.783,-24.2583,-111.491,-24.8009,-112.458,-25.4624,-112.04,-24.9953,-111.019,1
1,60,190,10.674,21.0918,-35.8085,-98.5412,-35.2402,-98.3006,-35.5732,-99.1784,-36.4336,-98.7787,-36.0701,-97.8996,1
1,60,192,14.7614,-11.2871,-67.0785,25.3659,-67.0488,23.9424,-67.6939,25.256,-67.1102,26.8164,-66.5031,25.4364,1
1,60,193,-31.6196,-15.059,-34.8517,51.9138,-35.1694,50.9266,-35.4308,52.2869,-34.5826,52.7721,-34.2403,51.4869,1
1,60,194,-25.3122,-3.56599,-0.149636,66.6258,-0.432614,66.0107,-0.668888,66.938,0.108415,67.191,0.404195,66.2844,1
1,60,195,23.7069,13.9444,33.9007,85.0037,33.6482,84.2828,33.3479,85.3384,34.19,85.8021,34.4388,84.7012,1
1,60,196,31.5754,-22.3688,60.1148,112.693,60.1905,111.367,59.1479,112.47,59.976,114.071,60.9377,112.844,1
1,60,197,-12.1334,-18.4798,67.3836,-156.493,68.0191,-156.755,67.3612,-157.975,66.7942,-156.311,67.4155,-155.026,3
1,60,198,-24.1493,-9.45634,36.3952,-121.104,37.028,-120.745,36.6032,-121.796,35.8224,-121.435,36.1853,-120.371,2
2,120,0,-20.8869,-0.883063,-20.4364,-84.7729,-19.9017,-84.4436,-20.1863,-85.3266,-20.9377,-85.0831,-20.6976,-84.1812,1
2,120,1,-18.5978,4.03047,-54.3399,-67.0972,-53.7801,-66.7891,-54.1949,-68.0452,-54.8756,-67.3894,-54.4892,-66.0812,2
2,120,2,29.7048,21.6264,-76.3697,25.431,-76.1631,22.2607,-77.0345,24.9453,-76.5325,29.2474,-75.7424,26.0067,4
2,120,3,35.6496,-13.0056,-50.6312,74.4976,-50.8188,73.4338,-51.4679,75.1754,-50.4403,75.6759,-49.9167,73.9197,1
2,120,4,37.9025,9.59905,-13.5595,87.9527,-13.9216,87.1905,-14.1699,88.537,-13.1248,88.8395,-13.0027,87.4535,1
2,120,5,-36.9026,-1.43979,22.0514,88.8207,21.7141,87.9619,21.4674,89.318,22.3458,89.5731,22.7086,88.2426,1
2,120,6,-27.6652,-0.337955,56.0259,105.269,55.8141,104.101,55.4595,105.751,56.2123,106.348,56.64,104.721,2
2,120,8,21.194,12.7536,45.7011,-112.306,46.2832,-112.005,45.8664,-113.128,45.0573,-112.611,45.5192,-111.525,2
2,120,9,28.9838,-8.44901,13.6368,-99.8767,14.1543,-99.512,13.9794,-100.566,13.0866,-100.282,13.3349,-99.2582,1
2,120,10,24.3209,8.2415,1.54141,109.27,1.50804,108.721,0.997979,109.36,1.58484,109.87,2.05658,109.195,1
2,120,11,-37.8149,13.0603,32.4422,131.15,32.6228,130.327,31.6993,131.159,32.2987,131.89,33.316,131.153,2
2,120,12,32.0063,19.3193,44.9967,176.756,45.3277,175.889,44.4211,176.444,44.6218,177.765,45.5237,177.094,1
2,120,13,21.3486,8.71214,43.251,-134.108,43.7437,-134.38,43.0169,-134.758,42.7185,-133.809,43.4618,-133.476,1
2,120,14,40.1141,-4.79828,21.8432,-101.133,22.5301,-101.016,21.7079,-102.048,21.0563,-101.281,21.9556,-100.35,1
2,120,15,-36.6027,0.656489,-0.0858171,-70.0851,0.634163,-69.9252,-0.116462,-70.7394,-0.721951,-70.2213,-0.0472565,-69.3416,1
2,120,16,32.5258,-19.0728,-29.5855,-51.165,-29.007,-51.0887,-29.5421,-52.1016,-30.2002,-51.2848,-29.6003,-50.3593,1
2,120,17,-10.6283,-23.8192,-45.877,-9.75563,-45.3869,-10.2312,-46.0686,-10.4547,-46.3347,-9.34073,-45.6634,-9.09809,1
2,120,20,15.5791,22.3068,-11.7217,-56.2098,-11.2565,-55.9321,-11.4389,-56.6242,-12.246,-56.4985,-12.0274,-55.8056,3
2,120,21,8.01826,-19.8968,-43.4096,-48.6504,-42.982,-48.3269,-43.0801,-49.22,-43.8153,-48.9937,-43.7001,-48.0997,1
2,120,22,23.3084,11.8285,-79.5719,-10.9957,-79.0349,-11.0941,-79.6185,-13.8757,-80.1618,-10.8133,-79.5174,-8.26079,2
2,120,23,32.5996,-12.483,-62.8931,110.872,-63.1003,109.721,-63.5162,111.682,-62.6762,112.119,-62.3491,110.172,1
2,120,24,-18.436,18.4928,-24.0191,117.124,-24.2761,116.657,-24.4798,117.422,-23.7457,117.572,-23.5023,116.816,2
2,120,25,-25.7533,19.0194,11.6893,122.8,11.4223,122.323,11.1877,123.127,11.9674,123.248,12.2661,122.446,3
2,120,26,28.7076,24.2805,46.5557,137.196,46.179,136.391,46.0934,137.67,47.0082,138.127,47.0211,136.775,1
2,120,28,31.202,23.2891,57.5936,-77.8583,58.257,-77.4599,57.7222,-78.9321,56.8075,-78.2637,57.4278,-76.8616,2
2,120,29,36.4653,-3.53154,25.5721,-65.3868,26.0381,-64.9346,25.8994,-66.1145,25.0517,-65.8994,25.2826,-64.7522,1
2,120,30,28.7205,18.8914,41.1082,-39.9013,41.5675,-39.312,41.4645,-40.4987,40.5661,-40.5467,40.7459,-39.3619,1
2,120,31,3.99356,21.3558,5.0776,-38.9549,5.43678,-38.6085,5.4526,-39.2679,4.68014,-39.3084,4.67265,-38.6458,1
2,120,32,21.7427,19.467,-30.7265,-42.711,-30.3246,-42.2358,-30.3533,-43.1372,-31.1868,-43.2307,-31.1076,-42.3105,1
2,120,33,32.3154,16.1006,-66.0263,-52.6467,-65.6692,-51.279,-65.5615,-53.6228,-66.4361,-54.2492,-66.4682,-51.7538,1
2,120,34,-16.6271,-17.4004,-80.3435,149.104,-80.828,147.184,-80.6315,151.538,-79.8994,150.774,-80.0526,146.726,1
2,120,35,21.2012,16.5565,-41.2015,145.985,-41.641,145.537,-41.5024,146.548,-40.7043,146.457,-40.8899,145.458,3
2,120,36,21.8344,20.562,-4.89656,143.262,-5.35553,142.903,-5.22119,143.676,-4.36951,143.646,-4.55716,142.871,2
2,120,37,-30.7065,16.5785,30.5028,136.215,30.1125,135.696,30.0754,136.775,30.8847,136.686,31.002,135.58,1
2,120,38,33.8687,-1.37929,64.9916,142.709,64.6151,141.604,64.5522,143.943,65.3976,143.988,65.3757,141.578,1
2,120,39,-8.3909,17.6941,76.9323,-23.6937,77.1657,-21.8233,77.373,-24.7075,76.666,-25.4881,76.4507,-22.7478,1
2,120,40,17.7132,-15.6273,46.3075,-81.2423,46.7958,-81.5217,46.1121,-82.0808,45.8038,-80.9894,46.4946,-80.4756,1
2,120,41,-28.5478,20.8734,25.2969,-38.4559,25.8946,-38.3222,25.3853,-39.2188,24.7194,-38.5473,25.1676,-37.582,1
2,120,42,-18.4774,-14.5225,-0.612446,-18.2791,-0.00212903,-18.239,-0.559811,-18.8013,-1.17082,-18.3289,-0.648178,-17.7439,1
2,120,43,30.6368,5.43594,-32.5291,3.98286,-31.9042,4.03615,-32.5984,3.21303,-33.2269,3.92682,-32.471,4.68778,1
2,120,45,16.7877,14.2572,-47.9355,104.393,-47.7806,103.607,-48.4449,104.181,-48.0839,105.256,-47.4389,104.621,1
