step,time_s,satellite,az_deg,el_deg,boresight_lat_deg,boresight_lon_deg,corner1_lat_deg,corner1_lon_deg,corner2_lat_deg,corner2_lon_deg,corner3_lat_deg,corner3_lon_deg,corner4_lat_deg,corner4_lon_deg,targets_hit
1,60,14,-13.6359,-20.4059,27.9118,-81.5217,28.4918,-81.6092,27.9178,-82.0956,27.3788,-81.463,27.9263,-80.9542,2
1,60,15,32.1211,20.2206,-4.41888,-56.8513,-3.71448,-56.8282,-4.47595,-57.4686,-5.24081,-56.8566,-4.39697,-56.2696,2
1,60,16,32.0445,16.6791,-30.7182,-31.4484,-30.0444,-31.4802,-30.8362,-32.1553,-31.4945,-31.3911,-30.6302,-30.7864,1
1,60,17,26.0284,-3.58271,-48.8554,6.66393,-48.3554,6.3768,-49.1285,5.85251,-49.3943,6.97027,-48.5985,7.39875,1
1,60,21,34.3566,3.12623,-45.6616,-15.3899,-45.1917,-14.8323,-45.3611,-16.2302,-46.1885,-16.03,-45.9319,-14.6329,2
1,60,22,30.1388,19.5406,-80.5483,25.1524,-79.9019,24.8765,-80.6324,21.6645,-81.2911,25.6511,-80.4653,28.4229,3
1,60,23,15.4145,-15.1116,-62.6512,143.372,-62.8608,142.432,-63.1521,143.839,-62.4477,144.323,-62.1916,142.928,1
1,60,24,-21.3373,-13.5186,-26.9264,152.429,-27.2659,151.899,-27.3256,152.753,-26.6243,152.918,-26.5223,152.082,1
1,60,25,31.1507,5.0614,9.35896,163.847,9.05748,163.344,8.90613,164.258,9.69725,164.408,9.77781,163.477,1
1,60,26,-31.6811,10.3655,46.2824,165.238,46.0197,164.456,45.7883,165.752,46.5331,165.956,46.8442,164.657,1
1,60,27,40.3317,0.738591,74.0823,-142.805,74.3311,-145.192,73.2856,-142.964,73.7575,-140.138,74.7702,-142.632,1
1,60,28,36.6999,-18.528,61.4158,-46.5891,61.9487,-45.9859,61.7035,-48.3355,60.8453,-47.2893,61.1715,-45.1299,1
1,60,30,-31.6597,-24.8199,43.5673,22.1071,44.1846,22.9522,43.9849,21.5528,43.0567,21.3831,43.1574,22.7211,2
1,60,31,35.0817,4.62442,4.97657,12.2671,5.36403,12.7769,5.40171,11.7337,4.53436,11.6899,4.58819,12.7385,2
1,60,32,-33.1473,7.96425,-31.5774,17.3085,-31.2112,17.922,-31.1471,16.7736,-31.9186,16.7546,-32.067,17.9157,2
1,60,33,-37.2225,9.57063,-67.7328,18.1815,-67.3236,19.6781,-67.2821,16.791,-68.1004,16.8258,-68.247,19.8505,1
1,60,34,33.4417,-8.5949,-76.7731,-138.196,-77.2934,-139.377,-76.9555,-135.125,-76.2022,-136.942,-76.5891,-140.831,2
1,60,36,35.5617,-20.3479,-7.29851,-160.806,-7.67832,-161.28,-7.93377,-160.173,-6.91614,-160.269,-6.77548,-161.352,1
1,60,37,38.1003,14.7353,32.402,-161.925,31.8759,-162.556,32.0419,-161.204,33.0306,-161.18,32.744,-162.559,1
1,60,38,21.2124,-13.9079,65.4566,-166.31,65.0974,-167.145,65.0336,-165.314,65.8105,-165.393,65.8275,-167.264,1
1,60,39,-34.3195,-13.3476,77.1721,43.293,77.3769,46.7024,77.6998,42.0866,76.9709,40.4173,76.5992,44.595,2
1,60,40,-17.7631,-18.1785,47.8453,-2.77901,48.4278,-3.14322,47.6826,-3.53111,47.3084,-2.47793,48.026,-2.02566,9
1,60,41,-6.69293,22.8029,21.3551,34.4177,21.8791,34.4327,21.4374,33.8388,20.8095,34.43,21.2402,35.038,2
1,60,42,-6.994,-18.7659,-3.69475,55.0481,-3.13242,55.0639,-3.60227,54.5301,-4.22074,55.0154,-3.76482,55.556,1
1,60,43,7.88677,-23.1367,-31.4243,78.7413,-30.8807,78.6795,-31.3505,78.0454,-31.9496,78.7713,-31.4666,79.3858,1
1,60,44,-38.704,-3.39759,-46.5692,124.541,-45.7914,124.033,-47.0354,123.76,-47.2386,124.993,-46.0213,125.407,1
1,60,45,-8.67041,17.6216,-44.1915,179.812,-44.0545,179.126,-44.6912,179.574,-44.308,-179.481,-43.6629,-179.916,1
1,60,46,16.4556,20.9273,-22.028,-144.941,-22.1148,-145.561,-22.5613,-144.885,-21.908,-144.26,-21.4911,-144.969,1
1,60,47,32.7653,-7.03063,2.81774,-122.282,2.82478,-122.9,2.08255,-122.156,2.79597,-121.603,3.46699,-122.399,1
1,60,48,-29.8697,-21.9866,32.8475,-103.286,32.7515,-104.282,32.2551,-103.22,32.9027,-102.427,33.4637,-103.402,2
1,60,49,-22.8566,-16.6349,52.2416,-59.7358,52.5184,-60.7387,51.7517,-60.1218,51.9722,-58.8568,52.7558,-59.3625,1
1,60,50,12.9997,15.6334,7.30426,-85.2508,7.22149,-85.8079,6.77087,-85.1824,7.40848,-84.6535,7.83917,-85.3008,1
1,60,51,-31.1458,8.776,36.5218,-62.7235,36.6397,-63.5554,35.847,-62.7192,36.4232,-61.9582,37.2832,-62.7185,1
1,60,52,25.2699,6.38959,48.4199,-15.5525,48.7773,-16.2858,47.8857,-16.008,48.0274,-14.7562,48.914,-15.1042,1
1,60,53,19.8931,-4.85396,42.9989,34.7013,43.5282,34.5161,42.8172,33.9208,42.4412,34.8828,43.1671,35.4322,1
1,60,54,-19.4271,4.56873,21.8737,71.4752,22.4403,71.5493,21.9003,70.8762,21.3327,71.4119,21.8392,72.1151,1
1,60,55,27.6356,12.4138,-9.6187,91.5273,-8.97093,91.6039,-9.62341,90.8896,-10.3465,91.4537,-9.63203,92.1267,1
1,60,56,-19.898,-0.0804931,-32.1318,120.502,-31.5479,120.481,-32.1869,119.855,-32.6823,120.525,-32.0682,121.187,1
1,60,58,30.1909,15.2457,-46.17,-139.207,-46.023,-140.197,-46.8234,-139.269,-46.3113,-138.067,-45.5607,-139.116,1
1,60,59,18.7452,8.86469,-21.5161,-108.288,-21.5549,-108.893,-22.0727,-108.211,-21.4634,-107.637,-20.9778,-108.349,1
1,60,60,29.9989,17.0841,-53.4794,-179.069,-52.8679,-179.446,-53.7509,-179.965,-54.1714,-178.596,-53.2402,-178.218,1
1,60,62,39.3717,-8.73842,-33.9356,-78.1786,-33.8566,-78.9856,-34.7993,-78.0036,-34.0386,-77.2631,-33.2008,-78.3314,1
1,60,63,32.3082,11.2479,-2.74588,-54.8183,-2.84118,-55.4569,-3.34155,-54.6091,-2.62667,-54.0932,-2.19271,-54.9941,2
1,60,65,22.1648,-22.1982,47.5184,-1.07189,47.6795,-1.82341,46.8937,-1.48348,47.3222,-0.330345,48.0786,-0.726686,2
1,60,66,29.5178,-7.3837,49.8207,56.8832,50.3449,56.583,49.5084,55.9812,49.2487,57.1837,50.0996,57.6984,3
1,60,67,-37.5467,-7.91821,33.6715,101.665,34.4799,101.822,33.6096,100.891,32.975,101.527,33.7523,102.536,2
1,60,68,23.9955,-16.3571,1.96849,119.396,2.48017,119.514,2.11974,118.762,1.44289,119.253,1.84677,119.968,1
1,60,69,-9.37341,-22.3286,-24.9819,143.5,-24.4084,143.48,-24.8954,142.938,-25.5101,143.495,-25.0401,144.049,8
1,60,72,19.0931,21.1228,-53.9349,-48.5239,-54.0927,-49.5335,-54.4776,-48.305,-53.7275,-47.4188,-53.3889,-48.6899,1
1,60,73,37.8825,9.53043,-23.4838,-25.4099,-23.7435,-26.2049,-24.1142,-24.9033,-23.1675,-24.4874,-22.9113,-25.8384,1
1,60,74,39.3845,-8.56676,8.00517,-12.8972,7.85736,-13.6115,7.17512,-12.4523,8.15062,-12.0793,8.70741,-13.2813,1
1,60,75,-29.7124,21.1534,46.777,-1.61516,46.6763,-2.52916,46.0679,-1.36978,46.9005,-0.750393,47.6042,-1.87339,7
1,60,76,-14.5858,-21.5739,68.6312,44.5369,68.7896,42.8139,68.1294,43.9334,68.4525,46.0627,69.1355,45.0915,1
1,60,77,-26.1211,-20.2055,57.7864,128.215,58.5533,128.288,57.8316,127.131,57.1146,128.117,57.7613,129.339,6
1,60,78,-20.6953,15.9245,22.2927,152.624,22.7909,152.901,22.5465,152.043,21.7976,152.377,21.9955,153.256,1
1,60,79,27.8556,-18.7077,-9.65942,160.149,-9.14529,160.435,-9.28744,159.454,-10.1829,159.821,-9.96821,160.767,1
1,60,81,39.0674,-4.86296,-14.5576,12.1048,-14.6415,11.4238,-15.302,12.4484,-14.4722,12.8825,-13.9168,11.8098,1
1,60,82,-28.5955,-21.8238,18.8382,22.5448,18.5451,21.8057,18.3255,22.7501,19.0715,23.195,19.3595,22.297,3
1,60,83,25.3041,-7.97151,46.7121,53.6112,46.7547,52.8593,46.1123,53.6077,46.6505,54.4071,47.2584,53.6055,2
1,60,84,-39.7597,0.640212,66.0268,115.688,66.7386,114.796,65.5348,114.491,65.4086,116.434,66.5874,117.123,1
1,60,87,-29.0451,-22.715,-16.2071,-152.733,-15.4376,-152.61,-16.1003,-153.299,-16.8672,-152.862,-16.2819,-152.138,1
1,60,90,38.7673,-3.61982,38.9728,112.19,39.3527,111.448,38.1765,111.882,38.5238,113.02,39.6597,112.462,3
1,60,91,-24.3429,-23.8944,48.0244,158.981,48.5954,158.256,47.7184,158.291,47.5081,159.576,48.3598,159.662,1
1,60,93,10.999,-23.3063,3.79736,-133.451,4.32705,-133.472,3.89831,-134.047,3.28234,-133.457,3.7264,-132.904,1
1,60,94,13.5067,-15.5193,-22.8093,-107.493,-22.3075,-107.516,-22.7882,-108.104,-23.3129,-107.488,-22.813,-106.925,1
1,60,95,-25.6766,-2.51538,-40.5639,-68.3808,-40.0002,-68.6611,-40.8135,-69.0195,-41.082,-68.1197,-40.2871,-67.7018,1
1,60,96,28.5342,-1.60233,-47.9024,-17.6316,-47.5793,-18.3274,-48.4705,-18.0466,-48.2535,-16.8669,-47.3836,-17.2605,1
1,60,97,21.4186,0.0748835,-29.5129,23.1061,-29.4473,22.5109,-30.0685,23.0802,-29.5812,23.741,-28.9913,23.1319,2
1,60,98,-5.47571,20.9654,-1.20021,49.6289,-1.23662,49.1267,-1.71765,49.612,-1.14,50.148,-0.647677,49.6682,1
1,60,99,35.8923,-15.2937,19.116,75.7143,19.2547,75.0653,18.25,75.6601,18.9324,76.419,19.8558,75.7467,1
2,120,0,-20.8869,-0.883063,-20.4364,-84.7729,-19.9017,-84.4436,-20.1863,-85.3266,-20.9377,-85.0831,-20.6976,-84.1812,1
2,120,1,-18.5978,4.03047,-54.3399,-67.0972,-53.7801,-66.7891,-54.1949,-68.0452,-54.8756,-67.3894,-54.4892,-66.0812,2
2,120,2,29.7048,21.6264,-76.3697,25.431,-76.1631,22.2607,-77.0345,24.9453,-76.5325,29.2474,-75.7424,26.0067,4
2,120,3,35.6496,-13.0056,-50.6312,74.4976,-50.8188,73.4338,-51.4679,75.1754,-50.4403,75.6759,-49.9167,73.9197,1
2,120,4,37.9025,9.59905,-13.5595,87.9527,-13.9216,87.1905,-14.1699,88.537,-13.1248,88.8395,-13.0027,87.4535,1
2,120,5,19.4087,-11.5708,19.4476,94.7335,19.1967,94.1948,18.8625,95.0398,19.6905,95.299,19.9803,94.4395,1
2,120,6,33.3303,18.026,54.8878,117.142,54.6968,115.784,54.2203,117.622,55.1126,118.738,55.5171,116.738,2
2,120,7,26.5682,-16.3434,71.953,-175.987,72.4551,-177.12,71.4913,-177.996,71.4053,-174.935,72.3569,-174.157,6
2,120,8,-32.2003,-10.5013,50.1137,-106.061,50.8533,-105.475,50.3102,-107.042,49.4663,-106.574,49.9098,-104.991,2
2,120,9,28.9838,-8.44901,13.6368,-99.8767,14.1543,-99.512,13.9794,-100.566,13.0866,-100.282,13.3349,-99.2582,1
2,120,10,19.7383,-21.4439,1.10303,126.319,1.05971,125.8,0.456305,126.295,1.1196,126.843,1.68244,126.321,1
2,120,11,36.3367,-8.719,26.6223,154.316,26.7694,153.633,25.8286,154.303,26.4376,155.07,27.3101,154.32,1
2,120,12,-38.2371,-3.70828,51.4414,-168.811,51.8984,-169.871,50.8112,-169.155,51.0378,-167.908,52.1607,-168.423,1
2,120,13,21.5467,-20.2003,43.5583,-117.234,44.0424,-117.504,43.3631,-118.095,43.0563,-116.996,43.7445,-116.467,5
2,120,14,-26.7252,-22.9156,26.4835,-78.101,27.2341,-78.1987,26.4588,-78.7161,25.8289,-78.0405,26.5405,-77.4701,1
2,120,15,-33.6327,-1.50517,-1.53708,-51.3564,-0.855616,-51.2339,-1.55971,-51.9648,-2.14504,-51.4643,-1.50605,-50.6784,1
2,120,16,-37.5748,-8.58728,-26.4897,-25.5611,-25.667,-25.5668,-26.6492,-26.2595,-27.1979,-25.5625,-26.289,-24.784,1
2,120,17,-33.2596,-4.63495,-44.705,13.8919,-44.0731,13.4608,-45.0668,13.2216,-45.2654,14.2799,-44.2926,14.6154,1
2,120,18,-22.4639,24.8606,-41.7188,68.0504,-41.5097,67.3784,-42.2858,67.6839,-41.8908,68.7393,-41.0823,68.4917,1
2,120,19,37.7669,16.089,-24.4993,106.092,-24.5119,105.249,-25.1824,106.304,-24.4616,107.091,-23.8764,105.935,1
2,120,22,-30.0157,-20.703,-76.0549,40.0441,-75.3462,38.9522,-76.2475,37.906,-76.6705,41.0059,-75.804,42.1737,1
2,120,23,30.7883,-23.1146,-60.4348,147.832,-60.6693,146.804,-61.1679,148.515,-60.2145,148.925,-59.8139,147.235,1
2,120,27,24.0821,-5.63683,77.3103,-135.192,77.5119,-137.311,76.7744,-136.032,77.0713,-133.032,77.8019,-134.374,1
2,120,29,30.5827,19.2947,19.9856,-27.3583,20.5428,-26.9975,20.2293,-27.9198,19.332,-27.7536,19.7287,-26.8431,1
2,120,30,-30.3651,18.7128,35.3747,20.5184,35.675,21.1416,35.8964,20.0272,35.0652,19.9528,34.7604,21.0573,2
2,120,31,-11.8676,-19.8545,3.1782,16.2677,3.59551,16.6428,3.56013,15.9496,2.80539,15.9094,2.81557,16.597,2
2,120,32,36.6575,14.5041,-35.7015,8.7351,-35.2578,9.43312,-35.2768,8.08143,-36.2277,7.91778,-36.1016,9.3131,1
2,120,33,-29.0936,9.70998,-71.4428,15.1185,-71.0864,16.5606,-71.0261,13.8253,-71.7751,13.7546,-71.9041,16.613,2
2,120,38,-30.6711,18.6948,71.5107,177.673,71.0315,176.587,71.1737,179.45,71.9728,178.674,71.8947,175.578,7
2,120,40,-22.5005,-8.17585,45.9107,3.2986,46.5076,3.09807,45.7585,2.56081,45.3607,3.46973,46.0766,4.0743,2
2,120,41,33.5377,17.8931,16.0229,33.5469,16.7653,33.5813,15.9378,32.8559,15.1555,33.5273,16.0692,34.1905,2
2,120,42,-24.5437,22.9619,-8.75764,61.0304,-8.18831,61.1406,-8.62772,60.37,-9.32109,60.9558,-8.92928,61.7802,1
2,120,44,2.7851,23.6507,-51.9307,132.724,-51.5361,132.132,-52.2299,132.013,-52.3323,133.399,-51.632,133.487,1
2,120,45,-15.2143,-11.2927,-43.1101,-179.473,-42.9805,179.77,-43.6056,-179.646,-43.2363,-178.765,-42.6017,-179.316,1
2,120,46,23.0131,21.7261,-19.4414,-141.92,-19.55,-142.589,-20.0015,-141.821,-19.2927,-141.17,-18.8869,-141.985,1
2,120,47,11.902,-24.1052,5.92028,-122.873,5.81595,-123.415,5.28629,-122.892,5.99293,-122.342,6.49598,-122.88,1
2,120,48,12.1976,-20.0917,32.9053,-96.5828,32.9108,-97.2139,32.3115,-96.6979,32.8736,-95.962,33.4538,-96.498,3
2,120,49,21.7139,22.6559,49.7091,-46.7663,50.0566,-47.5903,49.2497,-47.2649,49.3298,-45.8289,50.1427,-46.2242,1
2,120,50,39.1906,8.86517,7.88934,-80.9142,7.88473,-81.7359,7.09654,-80.6507,7.89943,-79.9467,8.59241,-81.1276,1
2,120,52,39.6633,5.67102,46.9909,-9.82994,47.5678,-10.6532,46.2249,-10.405,46.3083,-8.88541,47.6493,-9.29536,1
2,120,53,-37.6818,9.90602,45.1982,45.2413,45.9907,45.3035,45.0137,44.1544,44.4924,45.2163,45.3923,46.5238,2
2,120,54,-35.1258,11.3522,19.582,75.9524,20.2882,76.175,19.6195,75.1566,18.937,75.7743,19.5233,76.8722,1
2,120,55,-33.4441,23.7743,-9.75304,99.5719,-9.08382,99.7679,-9.61132,98.732,-10.3938,99.4323,-9.94794,100.57,1
2,120,56,-28.1567,-8.82135,-33.2552,123.535,-32.545,123.463,-33.3692,122.835,-33.8932,123.591,-33.1139,124.281,2
2,120,57,35.3844,-0.167179,-55.0232,167.592,-54.4224,166.985,-55.5743,166.602,-55.7012,168.292,-54.5324,168.449,1
2,120,58,-34.6925,-12.407,-40.0765,-143.444,-39.8311,-144.532,-40.7329,-143.536,-40.2906,-142.503,-39.3522,-143.378,1
2,120,59,13.1598,22.8905,-17.2445,-105.427,-17.3513,-106.044,-17.7966,-105.381,-17.1,-104.753,-16.679,-105.443,1
2,120,60,19.5113,23.5967,-54.1779,-171.9,-53.6644,-172.41,-54.4134,-172.712,-54.7396,-171.277,-53.9638,-171.074,1
2,120,61,39.0548,11.7626,-53.5473,-110.379,-53.2916,-111.581,-54.2957,-110.426,-53.8234,-108.936,-52.8849,-110.302,1
2,120,63,26.3957,-7.99048,-0.800277,-54.5354,-0.851307,-55.0678,-1.41407,-54.4169,-0.757304,-53.9662,-0.244846,-54.6488,1
2,120,64,-5.00261,22.9838,31.6796,-31.9925,31.6265,-32.5788,31.1629,-32.0104,31.7567,-31.382,32.2342,-31.9456,1
2,120,65,22.8369,-10.3729,49.5672,5.4969,49.7895,4.77999,49.0166,5.13261,49.3176,6.23157,50.0725,5.82467,2
2,120,66,25.2813,-20.3386,49.3462,60.5263,49.8517,60.2394,49.1317,59.4966,48.8149,60.7749,49.5451,61.4329,1
2,120,67,28.8023,-16.4785,27.2002,98.1394,27.7466,98.2311,27.2713,97.3335,26.6261,98.0159,27.1483,98.8489,2
2,120,68,9.44627,19.357,-3.01814,124.27,-2.50728,124.327,-2.92729,123.785,-3.56971,124.228,-3.13094,124.761,1
2,120,69,-13.1099,-24.3167,-27.4811,146.091,-26.8664,146.038,-27.4064,145.504,-28.0385,146.113,-27.5237,146.667,1
2,120,70,-29.7225,0.547099,-45.0628,-173.498,-44.4187,-173.234,-44.9891,-174.36,-45.6494,-173.739,-45.1341,-172.547,1
2,120,71,-17.7617,4.70818,-67.35,-117.438,-66.906,-118.267,-67.6894,-118.526,-67.7679,-116.6,-66.9841,-116.307,1
2,120,73,-4.44551,24.499,-17.2204,-28.114,-17.4628,-28.6228,-17.7532,-27.9369,-16.9384,-27.5931,-16.6368,-28.2773,1
2,120,74,31.2981,-8.99904,11.9795,-12.7885,11.8101,-13.3892,11.2978,-12.4705,12.1467,-12.1295,12.58,-13.0781,2
2,120,75,-36.936,-13.3088,47.1413,-3.1759,46.8658,-4.46172,46.5477,-2.7045,47.3533,-2.06579,47.7847,-3.74897,5
2,120,76,20.2929,-13.0802,66.8544,58.3316,67.1753,57.2202,66.3486,57.3777,66.5019,59.421,67.319,59.2143,2
2,120,77,36.9271,17.2824,47.5993,127.354,48.4107,127.519,47.5195,126.259,46.6329,127.192,47.6293,128.352,1
2,120,79,-31.8684,3.93925,-13.2203,167.807,-12.6221,168.159,-13.0154,167.176,-13.7668,167.495,-13.4492,168.515,1
2,120,81,31.4016,21.5123,-8.33739,14.0415,-8.587,13.388,-8.87119,14.3162,-8.02368,14.7942,-7.81797,13.8129,1
2,120,82,27.6836,12.0496,22.4923,30.7389,22.3556,30.1251,21.9629,30.9529,22.6531,31.4239,22.9952,30.5526,2
2,120,83,22.9241,17.2021,50.9315,60.0643,50.9632,59.1642,50.4047,60.0447,50.9046,61.0672,51.4415,60.118,1
2,120,84,31.686,21.1067,57.9521,124.334,58.5419,123.641,57.5809,123.445,57.271,125.148,58.2696,125.225,5
2,120,85,19.2854,6.97446,38.2011,168.223,38.7014,168.31,38.2356,167.576,37.6634,168.138,38.1567,168.842,1
2,120,87,-17.0662,7.4026,-22.5987,-150.502,-22.1224,-150.347,-22.4779,-151.022,-23.0615,-150.644,-22.7316,-149.948,1
2,120,89,37.302,16.1845,-64.3192,-52.1518,-63.9908,-53.6844,-64.9924,-52.4768,-64.6709,-50.2785,-63.716,-51.8093,1
2,120,90,34.6811,-21.0115,40.1277,113.955,40.4709,113.282,39.331,113.371,39.7212,114.643,40.8073,114.437,1
2,120,92,27.0578,1.86035,23.612,-156.941,24.1757,-156.955,23.5138,-157.59,22.9967,-156.927,23.6961,-156.341,1
2,120,93,37.1313,-6.82261,-1.89012,-132.224,-1.24845,-132.091,-1.9269,-133.039,-2.60865,-132.389,-1.85417,-131.52,1
2,120,95,29.9383,-15.3977,-46.2643,-68.0367,-45.7218,-68.2877,-46.539,-69.0365,-46.8493,-67.7976,-46.0035,-67.1752,1
2,120,96,26.5796,19.7958,-45.877,-9.75564,-45.6466,-10.6164,-46.425,-10.0079,-46.1118,-8.75722,-45.3582,-9.47943,1
2,120,97,31.4506,-8.92799,-28.4593,26.1541,-28.3544,25.5006,-29.1737,26.1318,-28.5849,26.8637,-27.8259,26.1658,1
2,120,98,30.6508,24.9359,-0.147041,54.9955,-0.247927,54.256,-0.753856,55.1092,-0.0001325,55.863,0.441537,54.9279,1
2,120,99,26.5606,-12.7938,22.7597,78.0337,22.8419,77.4492,22.0936,77.9651,22.6525,78.6473,23.3574,78.0836,1
3,180,5,-34.4041,11.3535,27.0113,90.4467,26.7617,89.6502,26.3595,90.9024,27.2546,91.1646,27.7679,89.9248,2
3,180,6,36.7626,-2.36213,55.6924,118.878,55.6628,117.569,54.8618,119.322,55.6989,120.366,56.4168,118.479,9
3,180,8,-29.5601,20.1647,43.1562,-103.364,43.7023,-102.826,43.5359,-104.274,42.6157,-103.827,42.6874,-102.341,2
3,180,10,-38.229,-2.08022,8.92118,125.462,8.9602,124.663,8.26854,125.62,8.88792,126.156,9.66379,125.272,3
3,180,15,-23.444,-8.01204,-4.70908,-50.3718,-4.11909,-50.3261,-4.7028,-50.8894,-5.24933,-50.42,-4.70458,-49.8255,2
3,180,19,13.2386,14.3433,-20.3081,106.151,-20.3411,105.611,-20.799,106.181,-20.2575,106.729,-19.819,106.138,1
3,180,20,-21.9273,24.7022,-18.7967,-15.8411,-18.3796,-15.5072,-18.4043,-16.3227,-19.2305,-16.1478,-19.26,-15.3085,1
3,180,21,20.6541,6.60766,-53.0561,-11.2077,-52.6291,-10.7653,-52.8152,-11.9535,-53.5171,-11.6865,-53.2885,-10.4943,1
3,180,24,30.1652,-11.9384,-20.1917,158.253,-20.4574,157.75,-20.741,158.676,-19.92,158.801,-19.7099,157.873,1
3,180,25,30.8754,9.21509,17.2275,164.814,16.9111,164.287,16.7858,165.23,17.5884,165.404,17.6428,164.439,1
3,180,26,-38.6097,11.9632,54.1819,165.711,53.9263,164.58,53.601,166.446,54.4204,166.716,54.8661,164.833,1
3,180,28,26.1807,17.6664,51.5303,-37.1497,52.0688,-36.757,51.7144,-37.9698,50.9145,-37.5567,51.3271,-36.3836,1
3,180,31,-25.5927,-4.71957,-1.97015,17.0334,-1.58839,17.4831,-1.60917,16.655,-2.3176,16.6194,-2.35131,17.4437,2
3,180,35,-39.7341,7.20457,-33.0118,-168.079,-33.4299,-168.846,-33.4634,-167.393,-32.6291,-167.422,-32.4744,-168.87,1
3,180,37,-38.5992,-9.08188,36.935,-172.009,36.315,-172.716,36.6305,-171.293,37.4577,-171.389,37.2563,-172.835,1
3,180,38,-19.9089,-9.01893,72.9156,179.906,72.4272,179.008,72.6823,-178.626,73.3602,-179.195,73.1369,178.323,3
3,180,39,17.3512,22.0341,67.6883,17.7633,68.0889,18.7958,68.0589,16.8388,67.2217,16.6995,67.2941,18.6104,2
3,180,41,35.184,-1.31143,14.644,34.2663,15.2914,34.4012,14.6102,33.4849,13.9167,34.109,14.6692,34.9577,14
3,180,48,36.9461,-10.9968,33.6234,-90.6949,33.8157,-91.4592,32.7523,-90.7731,33.3812,-89.8547,34.3709,-90.6371,3
3,180,52,36.7346,10.0263,47.6758,-3.89315,48.2458,-4.6684,47.0241,-4.50492,47.012,-3.00234,48.2447,-3.30772,5
3,180,54,-37.1076,-6.01982,18.4151,77.109,19.2687,77.2853,18.3681,76.3677,17.6766,76.9549,18.4803,77.9446,2
3,180,57,-17.2547,-7.04191,-49.9676,173.207,-49.5322,172.595,-50.3364,172.602,-50.3765,173.783,-49.5757,173.814,1
3,180,61,14.2915,21.447,-48.9351,-106.807,-48.8543,-107.628,-49.4301,-106.975,-48.996,-105.897,-48.4398,-106.603,1
3,180,64,-14.0881,16.4419,34.5715,-30.3427,34.5645,-30.9471,34.0509,-30.3499,34.5935,-29.7401,35.1341,-30.3158,1
3,180,67,-33.7908,17.6356,25.3542,108.127,25.9633,108.356,25.4591,107.349,24.7821,107.948,25.2085,109.03,3
3,180,68,-13.7442,-12.4535,-2.72731,126.204,-2.19188,126.273,-2.64443,125.723,-3.22665,126.129,-2.79762,126.693,3
3,180,69,-22.3643,-19.4532,-30.0131,149.753,-29.3547,149.709,-30.0074,149.147,-30.6018,149.772,-29.9904,150.372,2
3,180,70,34.5164,-10.1432,-50.6564,-179.967,-50.0675,-179.55,-50.4548,178.775,-51.2956,179.53,-50.8127,-178.862,1
3,180,72,-13.7222,20.1963,-46.1332,-46.6288,-46.2417,-47.3881,-46.7,-46.5083,-45.9946,-45.8733,-45.5106,-46.7278,1
3,180,77,-16.0125,22.5638,47.2967,136.962,47.8246,137.187,47.5039,136.128,46.7557,136.781,47.0374,137.867,7
3,180,78,24.1679,0.176312,15.1651,150.385,15.6749,150.639,15.366,149.79,14.6167,150.111,14.9749,150.936,1
